p,Scheme,Problem,train_time,test_time,total_time,ode_time,Input,Sigma

1	SEQ	ODE	18.692711114883423	0.8252675533294678	19.51797866821289	
2	SEQ	ODE	18.96294617652893	1.0433239936828613	20.006270170211792	
4	SEQ	ODE	19.516408920288086	1.2152724266052246	20.73168134689331	
1	RESNET	ODE	19.852524757385254	1.475816249847412	21.328341007232666	
2	RESNET	ODE	20.84967851638794	1.5628161430358887	22.412494659423828	
4	RESNET	ODE	22.183565855026245	1.7658653259277344	23.94943118095398	
1	EULER	ODE	22.582005500793457	2.1423935890197754	24.724399089813232	
2	EULER	ODE	23.56119203567505	2.2401022911071777	25.801294326782227	
4	EULER	ODE	24.653199911117554	2.488800048828125	27.14199995994568	
1	BDF2	ODE	24.687854290008545	2.7398648262023926	27.427719116210938	
2	BDF2	ODE	25.583482265472412	2.970991611480713	28.554473876953125	
4	BDF2	ODE	26.571418523788452	3.2152602672576904	29.786678791046143	
1	BDF3	ODE	26.900524377822876	3.501777172088623	30.4023015499115	
2	BDF3	ODE	28.288023471832275	3.7453832626342773	32.03340673446655	
4	BDF3	ODE	28.982595682144165	4.004060745239258	32.98665642738342	
1	EULER	ODE	17.519959449768066	0.8043389320373535	18.32429838180542	
4	EULER	ODE	18.474921226501465	1.035393238067627	19.510314464569092	
4	EULER	ODE	10.05879282951355	0.8750448226928711	10.933837652206421	
4	EULER	ODE	3.3919854164123535	0.27931737899780273	3.6713027954101562	
4	EULER	ODE	3.434023857116699	0.8973536491394043	4.3313775062561035	
4	EULER	ODE	3.515713691711426	1.0452783107757568	4.560992002487183	
4	EULER	ODE	4.298458576202393	1.2683320045471191	5.566790580749512	
4	EULER	ODE	101.52451491355896	0.8998634815216064	102.42437839508057	
4	EULER	ODE	105.52766394615173	0.9841973781585693	106.5118613243103	
4	EULER	ODE	101.77375054359436	0.9461855888366699	102.71993613243103	
4	EULER	ODE	100.24018788337708	0.9056301116943359	101.14581799507141	
4	EULER	ODE	26.810120105743408	0.931983232498169	27.742103338241577	
4	EULER	ODE	105.74702644348145	0.9936947822570801	106.74072122573853	
4	EULER	ODE	4.199134588241577	0.8161022663116455	5.015236854553223	
4	EULER	ODE	4.225273609161377	0.8083839416503906	5.033657550811768	
4	EULER	ODE	4.175806999206543	1.0631659030914307	5.238972902297974	
4	EULER	ODE	4.30744481086731	1.2473409175872803	5.55478572845459	
4	EULER	ODE	6.201746940612793	1.3236737251281738	7.525420665740967	
4	EULER	ODE	3.6893014907836914	1.5137083530426025	5.203009843826294	
4	EULER	ODE	5.923023223876953	1.7566680908203125	7.679691314697266	
4	EULER	ODE	8.664663076400757	2.09025239944458	10.754915475845337	
4	EULER	ODE	5.53312611579895	2.142399787902832	7.675525903701782	
4	EULER	ODE	6.527796268463135	2.5967156887054443	9.124511957168579	
4	EULER	ODE	100.26087164878845	0.8982377052307129	101.15910935401917	
4	EULER	ODE	3.34222674369812	0.8194844722747803	4.1617112159729	
4	EULER	ODE	3.7657039165496826	1.0787403583526611	4.844444274902344	
4	EULER	ODE	3.5471889972686768	0.8276641368865967	4.374853134155273	
1	SEQ	ODE	3.4964680671691895	1.0605158805847168	4.556983947753906	
1	EULER	ODE	4.16935396194458	1.241323709487915	5.410677671432495	
1	EULER	ODE	4.679681301116943	1.65012788772583	6.329809188842773	
1	EULER	ODE	10.50861120223999	2.659726858139038	13.168338060379028	
1	EULER	ODE	23.955639362335205	6.63347315788269	30.589112520217896	
4	EULER	ODE	25.468621015548706	7.4797539710998535	32.94837498664856	
1	RESNET	ODE	25.85339045524597	8.118658781051636	33.97204923629761	
1	EULER	ODE	52.97689938545227	18.964276790618896	71.94117617607117	
1	EULER	ODE	43.59635591506958	18.635717153549194	62.232073068618774	
1	EULER	ODE	113.00070023536682	21.16943621635437	134.1701364517212	
2	BDF3	ODE	117.21523427963257	23.00859236717224	140.2238266468048	
2	BDF3	ODE	122.94768285751343	24.230160236358643	147.17784309387207	
2	BDF3	ODE	251.65883708000183	25.79147696495056	277.4503140449524	
1	SEQ	ODE	261.5623550415039	27.108170747756958	288.67052578926086	
1	SEQ	ODE	42.79939603805542	1.064558506011963	43.86395454406738	
1	EULER	ODE	42.522090911865234	1.1008131504058838	43.62290406227112	
4	EULER	ODE	45.0816388130188	1.259322166442871	46.34096097946167	
4	EULER	ODE	115.14482808113098	1.102245569229126	116.24707365036011	
1	EULER	ODE	64.08700680732727	1.1005852222442627	65.18759202957153	
1	EULER	ODE	65.39579105377197	1.1050035953521729	66.50079464912415	
1	EULER	ODE	54.262346029281616	1.1123011112213135	55.37464714050293	
1	EULER	ODE	54.97487211227417	1.130615472793579	56.10548758506775	
1	EULER	ODE	84.53023624420166	1.125931739807129	85.65616798400879	
1	EULER	ODE	127.83857226371765	1.4280383586883545	129.266610622406	
1	EULER	ODE	52.15361022949219	2.0616626739501953	54.21527290344238	
1	EULER	ODE	51.79461169242859	8.229784727096558	60.02439641952515	
1	EULER	ODE	33.61679267883301	7.133100509643555	40.74989318847656	
1	EULER	ODE	34.60705304145813	1.644568681716919	36.25162172317505	
1	EULER	ODE	362.76480507850647	1.818298578262329	364.5831036567688	
1	EULER	ODE	48.5903685092926	1.6102557182312012	50.200624227523804	
1	EULER	ODE	25.038765907287598	1.867828369140625	26.906594276428223	
1	EULER	ODE	25.090580224990845	1.88515305519104	26.975733280181885	
1	EULER	ODE	14.24856424331665	1.738447666168213	15.987011909484863	
