0.000000000000000000e+00,1.508869999999999933e+00,-1.531271000000000049e+00,2.546090999999999838e+01,1.508869999999999933e+00,-1.531271000000000049e+00,2.546090999999999838e+01
5.000000000000000278e-02,3.671990756198800221e-01,-1.291499314583496094e+00,2.222474570945752248e+01,3.671990756198800221e-01,-1.291499314583496094e+00,2.222474570945752248e+01
1.000000000000000056e-01,-2.647316530646149357e-01,-1.228608378609311824e+00,1.944944705335527857e+01,-2.647316530646149357e-01,-1.228608378609311824e+00,1.944944705335527857e+01
1.500000000000000222e-01,-6.728609076704585856e-01,-1.401866577001191994e+00,1.705122418446302746e+01,-6.728609076704585856e-01,-1.401866577001191994e+00,1.705122418446302746e+01
2.000000000000000111e-01,-1.043371092843957459e+00,-1.838720515828568658e+00,1.498781815112865168e+01,-1.113267956109504464e+00,-1.809271066614631884e+00,1.509133401271145125e+01
2.500000000000000000e-01,-1.507923937056543595e+00,-2.610740503510996291e+00,1.324894680309744999e+01,-1.554289817609882496e+00,-2.559084114566319457e+00,1.342157191484347578e+01
3.000000000000000444e-01,-2.190246360265764469e+00,-3.867214998824512140e+00,1.187333001725999893e+01,-2.202322086020348291e+00,-3.762599007233034865e+00,1.211630562499312624e+01
3.500000000000000333e-01,-3.244807473265381326e+00,-5.856778073865905654e+00,1.100513584370070319e+01,-3.201101584358722274e+00,-5.652577788467108455e+00,1.129531823277128844e+01
4.000000000000000222e-01,-4.883327303219869187e+00,-8.913626449083082548e+00,1.102874039885340807e+01,-4.743985663933880659e+00,-8.540100526294880368e+00,1.129738395631122394e+01
4.500000000000000111e-01,-7.355066473339339161e+00,-1.326174978666808357e+01,1.282789202321647082e+01,-7.066901140633255807e+00,-1.264244347511564293e+01,1.291574951978073216e+01
5.000000000000000000e-01,-1.074855373798275870e+01,-1.821877360180907601e+01,1.797789994250243950e+01,-1.029890286036898850e+01,-1.739487557227045400e+01,1.759273475097855410e+01
5.500000000000000444e-01,-1.436392794895919955e+01,-2.059119073314351667e+01,2.752738597109156515e+01,-1.376778907664072449e+01,-2.003036092470649265e+01,2.639722913772457247e+01
6.000000000000000888e-01,-1.605221199867383319e+01,-1.577322814524861450e+01,3.770559068612034537e+01,-1.567137731348203999e+01,-1.621622299652409183e+01,3.626155076086305939e+01
6.500000000000000222e-01,-1.388773604528841865e+01,-6.052571013189243843e+00,4.083907101092047043e+01,-1.408538182996024446e+01,-7.201821614504478219e+00,4.024816840850417776e+01
7.000000000000000666e-01,-9.196983491045884307e+00,6.889439751510785248e-01,3.704094458508534160e+01,-9.819530265117352386e+00,-2.643063421027123661e-01,3.721410475170583965e+01
7.500000000000000000e-01,-4.732253602818433436e+00,2.875473280684094135e+00,3.178876807904218893e+01,-5.427755907705547500e+00,2.262243400111247915e+00,3.219937150052039954e+01
8.000000000000000444e-01,-1.679836345809798903e+00,3.012260347066677113e+00,2.739053240222646579e+01,-2.343635702211126493e+00,2.609212785113284916e+00,2.774956588153310122e+01
8.500000000000000888e-01,1.196835492805758128e-01,2.808821735918937801e+00,2.387810936908989135e+01,-4.953466531708150544e-01,2.358906636551954872e+00,2.415869470466270386e+01
9.000000000000000222e-01,1.179108868855515579e+00,2.874743723603424783e+00,2.099011570882419164e+01,5.988360550697957585e-01,2.291589137847613422e+00,2.119474577239713042e+01
9.500000000000000666e-01,1.937382432692557277e+00,3.374711393025783490e+00,1.859965748443512368e+01,1.330607115387351769e+00,2.575497065133710350e+00,1.871976963638040203e+01
