9.000000000000000000e+02,1.317819999999999991e+00,-9.846870000000000900e-01,1.922429999999999972e-01,-2.365120000000000000e-01,-7.730900000000000272e-02,-2.371340000000000114e-01,8.680000000000000215e-02,-2.019479999999999886e-01,-7.449899999999999578e-02,1.015899999999999963e-02,1.317819999999999991e+00,-9.846870000000000900e-01,1.922429999999999972e-01,-2.365120000000000000e-01,-7.730900000000000272e-02,-2.371340000000000114e-01,8.680000000000000215e-02,-2.019479999999999886e-01,-7.449899999999999578e-02,1.015899999999999963e-02
9.000499999999999545e+02,1.412857000000000030e+00,-8.366799999999999793e-01,2.367789999999999895e-01,-1.912190000000000001e-01,-9.799400000000001165e-02,-2.327899999999999969e-01,7.291699999999999571e-02,-2.026199999999999946e-01,-7.359899999999999776e-02,2.379199999999999718e-02,1.409057736396789551e+00,-8.361575007438659668e-01,2.364821881055831909e-01,-1.904066652059555054e-01,-9.917502850294113159e-02,-2.326896041631698608e-01,7.221860438585281372e-02,-2.022134363651275635e-01,-7.309176027774810791e-02,2.385890856385231018e-02
9.001000000000000227e+02,1.491571999999999898e+00,-6.793850000000000167e-01,2.706379999999999897e-01,-1.376779999999999948e-01,-1.186030000000000001e-01,-2.264789999999999859e-01,5.893500000000000127e-02,-2.025500000000000078e-01,-7.011100000000000665e-02,3.760700000000000154e-02,1.484583735466003418e+00,-6.790014505386352539e-01,2.698653042316436768e-01,-1.362011134624481201e-01,-1.209571957588195801e-01,-2.262684106826782227e-01,5.767781659960746765e-02,-2.016933858394622803e-01,-6.912899017333984375e-02,3.764386475086212158e-02
9.001499999999999773e+02,1.553029999999999911e+00,-5.146039999999999504e-01,2.923109999999999875e-01,-7.832100000000000173e-02,-1.389529999999999932e-01,-2.181919999999999971e-01,4.494999999999999690e-02,-2.017329999999999957e-01,-6.391900000000000359e-02,5.113100000000000284e-02,1.543394207954406738e+00,-5.150104761123657227e-01,2.909643948078155518e-01,-7.640804350376129150e-02,-1.424302607774734497e-01,-2.178640514612197876e-01,4.328786954283714294e-02,-2.004057019948959351e-01,-6.246893480420112610e-02,5.105216801166534424e-02
9.002000000000000455e+02,1.596494000000000080e+00,-3.442350000000000132e-01,3.008389999999999675e-01,-1.585200000000000151e-02,-1.588410000000000100e-01,-2.079280000000000295e-01,3.107000000000000040e-02,-2.001799999999999968e-01,-5.501100000000000434e-02,6.385799999999999810e-02,1.584705948829650879e+00,-3.459720909595489502e-01,2.988624870777130127e-01,-1.377466134727001190e-02,-1.633512675762176514e-01,-2.074645906686782837e-01,2.915636077523231506e-02,-1.983866691589355469e-01,-5.306387692689895630e-02,6.357742100954055786e-02
9.002500000000000000e+02,1.621439999999999992e+00,-1.702440000000000064e-01,2.958609999999999851e-01,4.687900000000000400e-02,-1.780460000000000098e-01,-1.957000000000000128e-01,1.740799999999999986e-02,-1.979239999999999888e-01,-4.348699999999999788e-02,7.526700000000000057e-02,1.608002543449401855e+00,-1.736785769462585449e-01,2.932002544403076172e-01,4.884521290659904480e-02,-1.834681481122970581e-01,-1.950573623180389404e-01,1.539080683141946793e-02,-1.956956982612609863e-01,-4.099005833268165588e-02,7.469036430120468140e-02
9.002999999999999545e+02,1.627560000000000118e+00,5.349999999999999721e-03,2.776349999999999651e-01,1.069999999999999979e-01,-1.963380000000000125e-01,-1.815360000000000029e-01,4.081999999999999691e-03,-1.950130000000000197e-01,-2.956499999999999753e-02,8.485099999999999587e-02,1.612998485565185547e+00,2.808209865179378539e-05,2.742111086845397949e-01,1.086171194911003113e-01,-2.025224715471267700e-01,-1.806389987468719482e-01,2.102524507790803909e-03,-1.924138963222503662e-01,-2.647096104919910431e-02,8.386577665805816650e-02
9.003500000000000227e+02,1.614767000000000063e+00,1.805059999999999998e-01,2.470320000000000293e-01,1.617579999999999851e-01,-2.134749999999999981e-01,-1.654849999999999932e-01,-8.787999999999998937e-03,-1.915150000000000186e-01,-1.358100000000000106e-02,9.213500000000000856e-02,1.599571824073791504e+00,1.732193827629089355e-01,2.427356839179992676e-01,1.628416627645492554e-01,-2.202498167753219604e-01,-1.642316579818725586e-01,-1.059180963784456253e-02,-1.886363327503204346e-01,-9.883709251880645752e-03,9.061121940612792969e-02
9.003999999999999773e+02,1.583201999999999998e+00,3.531829999999999692e-01,2.054920000000000080e-01,2.086439999999999961e-01,-2.292119999999999991e-01,-1.476169999999999982e-01,-2.108300000000000105e-02,-1.875130000000000130e-01,4.024999999999999932e-03,9.670499999999999929e-02,1.567716240882873535e+00,3.438877761363983154e-01,2.002054303884506226e-01,2.090598046779632568e-01,-2.363864034414291382e-01,-1.459027826786041260e-01,-2.257559821009635925e-02,-1.844610869884490967e-01,8.256917819380760193e-03,9.449669718742370605e-02
9.004500000000000455e+02,1.533231000000000011e+00,5.213670000000000249e-01,1.549679999999999946e-01,2.455159999999999842e-01,-2.433059999999999945e-01,-1.280300000000000049e-01,-3.268700000000000078e-02,-1.831039999999999890e-01,2.271899999999999961e-02,9.822799999999999587e-02,1.517584204673767090e+00,5.100061893463134766e-01,1.485930532217025757e-01,2.451526075601577759e-01,-2.506846189498901367e-01,-1.257800906896591187e-01,-3.374448046088218689e-02,-1.799838691949844360e-01,2.733488567173480988e-02,9.518571943044662476e-02
