900,-0.0122710651,-0.0006254558,0.0010406804,-0.000552326,7.22221506488628E-05,8.24066611413218E-05,-6.05262683554552E-06,-1.3289603546387E-05,-2.92945465481321E-07,2.21512666022089E-06
900.05,-0.0122585161,0.0004831573,0.0011201939,-0.0003549272,9.13330888247594E-05,5.98663999806084E-05,-1.02822750304624E-05,-1.02575131390872E-05,-1.21280725894228E-06,1.85509158517379E-06
900.1,-0.0121456125,0.0015877289,0.0011628016,-0.0001460363,0.0001037462,3.29677760049688E-05,-0.000013187,-0.000005924,-1.8889052473845E-06,0.000001132
900.15,-0.0119328973,0.0026793182,0.0011669456,6.75213347698423E-05,0.0001085113,3.64785570789268E-06,-1.43873918540539E-05,-8.34346785782339E-07,-2.18678226799097E-06,1.86444892496152E-07
900.2,-0.0116217018,0.003749014,0.0011323196,0.0002787148,0.0001052261,-0.000025958,-1.37175229765522E-05,4.36317538614645E-06,-2.04545864546967E-06,-7.95234993794413E-07
900.25,-0.0112141493,0.0047880017,0.0010598953,0.0004805359,9.40754816023068E-05,-5.3668522923761E-05,-1.12505529203822E-05,0.000008998,-1.4907374192417E-06,-1.61753236054829E-06
900.3,-0.0107131523,0.0057876334,0.0009519072,0.0006662311,7.58276119885162E-05,-7.74160996873779E-05,-7.29361542399793E-06,1.24636218665816E-05,-6.3157576409578E-07,-2.1143898528817E-06
900.35,-0.0101224044,0.0067394978,0.0008117956,0.0008295299,5.17882814882234E-05,-9.54017899629596E-05,-2.35259081231276E-06,1.42973675806548E-05,3.60276473964379E-07,-2.18313825217455E-06
900.4,-0.009446365,0.0076354924,0.0006441068,0.0009648618,2.37132827750546E-05,-0.0001062344,0.00000293,1.42440540479837E-05,1.28381440909011E-06,-1.80647683065479E-06
900.45,-0.0086902374,0.0084678949,0.0004543553,0.0010675533,-6.31491761357375E-06,-0.0001090424,0.000007857,1.22938027974055E-05,1.94913146706046E-06,-1.05769703719678E-06
900.5,-0.0078599404,0.0092294352,0.0002488488,0.0011339988,-3.60383939890742E-05,-0.0001035494,1.17675557428802E-05,8.68855805464443E-06,2.21657834832941E-06,-8.75200285952958E-08
900.55,-0.0069620714,0.0099133652,3.44833152094569E-05,0.0011617978,-6.31921905544696E-05,-9.01065986161637E-05,1.41266027513338E-05,3.895159848251E-06,2.02662945556172E-06,9.05371541335198E-07
900.6,-0.0060038634,0.010513527,-0.0001814867,0.0011498524,-8.56775323428471E-05,-6.96769247956752E-05,1.45992728042317E-05,-1.45257754435785E-06,1.41394425498431E-06,1.71456036483336E-06
900.65,-0.0049931335,0.0110244181,-0.0003916947,0.0010984217,-0.0001017265,-4.37724680623135E-05,1.31006094913688E-05,-0.000006636,5.02138932572195E-07,2.16884992507286E-06
900.7,-0.0039382247,0.0114412525,-0.0005889173,0.0010091286,-0.0001100449,-0.000014347,9.81250907160327E-06,-1.09477795094103E-05,-5.2029961287343E-07,0.000002169
900.75,-0.0028479407,0.011760017,-0.0007663282,0.0008849184,-0.0001099214,1.6348374268932E-05,5.16449096565814E-06,-1.37887715599204E-05,-1.43850247426792E-06,1.71026372525852E-06
