9.000000000000000000e+02,1.317819999999999991e+00,-9.846870000000000900e-01,1.922429999999999972e-01,-2.365120000000000000e-01,-7.730900000000000272e-02,-2.371340000000000114e-01,8.680000000000000215e-02,-2.019479999999999886e-01,-7.449899999999999578e-02,1.015899999999999963e-02,1.317819999999999991e+00,-9.846870000000000900e-01,1.922429999999999972e-01,-2.365120000000000000e-01,-7.730900000000000272e-02,-2.371340000000000114e-01,8.680000000000000215e-02,-2.019479999999999886e-01,-7.449899999999999578e-02,1.015899999999999963e-02
9.000499999999999545e+02,1.412857000000000030e+00,-8.366799999999999793e-01,2.367789999999999895e-01,-1.912190000000000001e-01,-9.799400000000001165e-02,-2.327899999999999969e-01,7.291699999999999571e-02,-2.026199999999999946e-01,-7.359899999999999776e-02,2.379199999999999718e-02,1.412857000000000030e+00,-8.366799999999999793e-01,2.367789999999999895e-01,-1.912190000000000001e-01,-9.799400000000001165e-02,-2.327899999999999969e-01,7.291699999999999571e-02,-2.026199999999999946e-01,-7.359899999999999776e-02,2.379199999999999718e-02
9.001000000000000227e+02,1.491571999999999898e+00,-6.793850000000000167e-01,2.706379999999999897e-01,-1.376779999999999948e-01,-1.186030000000000001e-01,-2.264789999999999859e-01,5.893500000000000127e-02,-2.025500000000000078e-01,-7.011100000000000665e-02,3.760700000000000154e-02,1.491571999999999898e+00,-6.793850000000000167e-01,2.706379999999999897e-01,-1.376779999999999948e-01,-1.186030000000000001e-01,-2.264789999999999859e-01,5.893500000000000127e-02,-2.025500000000000078e-01,-7.011100000000000665e-02,3.760700000000000154e-02
9.001499999999999773e+02,1.553029999999999911e+00,-5.146039999999999504e-01,2.923109999999999875e-01,-7.832100000000000173e-02,-1.389529999999999932e-01,-2.181919999999999971e-01,4.494999999999999690e-02,-2.017329999999999957e-01,-6.391900000000000359e-02,5.113100000000000284e-02,1.553029999999999911e+00,-5.146039999999999504e-01,2.923109999999999875e-01,-7.832100000000000173e-02,-1.389529999999999932e-01,-2.181919999999999971e-01,4.494999999999999690e-02,-2.017329999999999957e-01,-6.391900000000000359e-02,5.113100000000000284e-02
9.002000000000000455e+02,1.596494000000000080e+00,-3.442350000000000132e-01,3.008389999999999675e-01,-1.585200000000000151e-02,-1.588410000000000100e-01,-2.079280000000000295e-01,3.107000000000000040e-02,-2.001799999999999968e-01,-5.501100000000000434e-02,6.385799999999999810e-02,1.597855684279203325e+00,-3.439208395757674674e-01,3.006695195243358487e-01,-1.586463059997558767e-02,-1.587995809226036004e-01,-2.079093959761857957e-01,3.122778422087430644e-02,-2.001979408143013672e-01,-5.479212445044517876e-02,6.375760603970290208e-02
9.002500000000000000e+02,1.621439999999999992e+00,-1.702440000000000064e-01,2.958609999999999851e-01,4.687900000000000400e-02,-1.780460000000000098e-01,-1.957000000000000128e-01,1.740799999999999986e-02,-1.979239999999999888e-01,-4.348699999999999788e-02,7.526700000000000057e-02,1.624312034739851862e+00,-1.697255052604674797e-01,2.956240054362118119e-01,4.681235794210433787e-02,-1.779329922704696587e-01,-1.957215099243521661e-01,1.771925295591354060e-02,-1.979511111332029061e-01,-4.304842618131637932e-02,7.507355530089140916e-02
9.002999999999999545e+02,1.627560000000000118e+00,5.349999999999999721e-03,2.776349999999999651e-01,1.069999999999999979e-01,-1.963380000000000125e-01,-1.815360000000000029e-01,4.081999999999999691e-03,-1.950130000000000197e-01,-2.956499999999999753e-02,8.485099999999999587e-02,1.632042718517333180e+00,6.063850971221973474e-03,2.774817951165735597e-01,1.068561064102649671e-01,-1.961423323212861947e-01,-1.816370469166040391e-01,4.536889483034607651e-03,-1.950434517403989987e-01,-2.893503536307812096e-02,8.456949442899228120e-02
9.003500000000000227e+02,1.614767000000000063e+00,1.805059999999999998e-01,2.470320000000000293e-01,1.617579999999999851e-01,-2.134749999999999981e-01,-1.654849999999999932e-01,-8.787999999999998937e-03,-1.915150000000000186e-01,-1.358100000000000106e-02,9.213500000000000856e-02,1.620844994137734085e+00,1.815479122123718758e-01,2.471095889948904389e-01,1.615520367422103865e-01,-2.132102806775569848e-01,-1.656872481687068910e-01,-8.197943690419200180e-03,-1.915453638704419093e-01,-1.280040261173248650e-02,9.176551057299972558e-02
9.003999999999999773e+02,1.583201999999999998e+00,3.531829999999999692e-01,2.054920000000000080e-01,2.086439999999999961e-01,-2.292119999999999991e-01,-1.476169999999999982e-01,-2.108300000000000105e-02,-1.875130000000000130e-01,4.024999999999999932e-03,9.670499999999999929e-02,1.590703992570489556e+00,3.547181658468246956e-01,2.058827139579355592e-01,2.084008032479286177e-01,-2.289072123079299859e-01,-1.479350478036403627e-01,-2.036263515353203130e-02,-1.875432416619658427e-01,4.919192149996753916e-03,9.623472597724200273e-02
9.004500000000000455e+02,1.533231000000000011e+00,5.213670000000000249e-01,1.549679999999999946e-01,2.455159999999999842e-01,-2.433059999999999945e-01,-1.280300000000000049e-01,-3.268700000000000078e-02,-1.831039999999999890e-01,2.271899999999999961e-02,9.822799999999999587e-02,1.541927798117250115e+00,5.235254190883636971e-01,1.556530565165579194e-01,2.452374497451782209e-01,-2.429925190939307145e-01,-1.284839977158308000e-01,-3.183812183439731908e-02,-1.831345529118478255e-01,2.371213245368003486e-02,9.763696843566746497e-02
