900,-0.5602388303,0.0246959995,0.051040078,-0.0259523287,0.0042706112,0.0047136183,-0.0004196952,-0.0008415015,2.83126333540587E-05,-0.0001621288
900.05,-0.5549341483,0.0754915268,0.0547263994,-0.0162473664,0.0053560018,0.0033764021,-0.0006856421,-0.0006349025,9.5079813523889E-05,-0.0001327063
900.1,-0.5449976911,0.1256838755,0.0565941191,-0.0060184256,0.0060424487,0.0017951864,-0.0008618594,-0.0003476056,0.0001426348,-7.72461427801005E-05
900.15,-0.5304897422,0.1748480934,0.0565744747,0.0043976499,0.0062783564,8.5817745897614E-05,-0.0009254848,-1.63731291328714E-05,0.0001615379,-6.63052025811627E-06
900.2,-0.5115101012,0.2225638185,0.0546606437,0.0146554172,0.0060450141,-0.0016257523,-0.000868008,0.0003161733,0.0001479565,6.51893927171325E-05
900.25,-0.4881979828,0.2684190976,0.0509087398,0.0244121669,0.0053583023,-0.0032126323,-0.0006965055,0.000606962,0.0001044846,0.0001239143
900.3,-0.4607315185,0.312014261,0.0454367357,0.0333393843,0.0042678808,-0.0045563605,-0.000432896,0.0008180173,3.97061147283415E-05,0.0001577307
900.35,-0.4293268418,0.3529658081,0.0384212901,0.0411339551,0.0028538627,-0.005555794,-0.0001112745,0.0009214356,-3.34381599179448E-05,0.0001597012
900.4,-0.3942367451,0.3909102522,0.0300925228,0.0475287275,0.0012211704,-0.0061348448,0.0002263752,0.0009031406,-0.0001001845,0.0001292273
900.45,-0.3557489029,0.4255078687,0.0207268593,0.0523020465,-0.0005080562,-0.0062484628,0.0005355688,0.0007649025,-0.0001468967,0.000072268
900.5,-0.3141836648,0.4564462924,0.0106381402,0.0552858953,-0.0022034683,-0.0058863732,0.0007751335,0.000524321,-0.0001638499,2.39158645030134E-07
900.55,-0.2698914308,0.4834439057,0.0001672632,0.056372318,-0.0037362804,-0.0050742409,0.0009126918,0.0002127242,-0.0001472809,-7.22190796435203E-05
900.6,-0.2232496278,0.5062529644,-0.0103293118,0.0555178453,-0.0049890769,-0.0038721154,0.0009290863,-0.0001287877,-0.0001002661,-0.000130185
900.65,-0.1746593176,0.5246624061,-0.0204918034,0.0527457119,-0.0058648996,-0.0023702217,0.0008211312,-0.0004546752,-3.22134874800632E-05,-0.000161524
900.7,-0.1245414725,0.5385002946,-0.0299696673,0.0481457304,-0.0062948996,-0.0006823668,0.0006022827,-0.0007209904,0.000042967,-0.0001594539
900.75,-0.0733329628,0.5476358554,-0.0384340131,0.0418717719,-0.0062439303,0.001062571,0.0003010861,-0.0008913125,0.0001096738,-0.0001240592
900.8,-0.0214823076,0.5519810655,-0.0455894136,0.034136898,-0.0057136055,0.0027304422,-4.24475774977888E-05,-0.0009417859,0.0001538471,-6.24063493707288E-05
900.85,0.0305547552,0.5514917684,-0.0511846497,0.0252062804,-0.004742537,0.0041921703,-0.0003820927,-0.0008645502,0.0001659581,1.28085001833887E-05
900.9,0.0823198191,0.5461682921,-0.0550219667,0.0153881372,-0.0034036816,0.0053338317,-0.0006716136,-0.0006690558,0.000143112,8.58355365048065E-05
900.95,0.1333564154,0.5360555586,-0.0569644642,0.0050230015,-0.0017989619,0.0060656708,-0.0008710911,-0.0003810308,8.97922157475183E-05,0.0001411609
901,0.1832146117,0.5212426802,-0.0569413129,-0.0055282908,-0.000051545,0.0063293137,-0.0009525012,-3.9184055741922E-05,1.70418164450131E-05,0.0001668248
901.05,0.2314555368,0.501862048,-0.0549505732,-0.0158974467,0.0017036386,0.006102581,-0.0009037511,0.0003099502,-5.97840795686832E-05,0.0001570537
901.1,0.2776557694,0.478087929,-0.0510594841,-0.0257219071,0.0033303987,0.005401479,-0.000730574,0.0006183498,-0.0001242507,0.0001136149
901.15,0.3214115297,0.4501345919,-0.0454021956,-0.0346578769,0.0047019823,0.0042791775,-0.0004559676,0.0008431593,-0.0001623815,4.55617739281754E-05
901.2,0.3623426178,0.4182539944,-0.0381750203,-0.042392689,0.0057111001,0.0028220221,-0.0001172035,0.0009527293,-0.0001657341,-3.26158785014711E-05
901.25,0.4000960488,0.3827330687,-0.0296293829,-0.0486560231,0.0062784703,0.0011428757,0.0002392167,0.0009311711,-0.0001333227,-0.0001040707
901.3,0.4343493391,0.3438906486,-0.0200627422,-0.0532295466,0.0063591724,-0.0006276915,0.0005639791,0.0007807503,-7.19362134538716E-05,-0.0001532511
901.35,0.4648134073,0.3020740874,-0.00980784,-0.0559546107,0.0059462835,-0.0023516648,0.000811854,0.0005217399,5.25570112415383E-06,-0.0001693282
901.4,0.4912350603,0.2576556161,0.000779299,-0.0567377149,0.0050714898,-0.0038944701,0.0009480891,0.0001897159,8.15292331619662E-05,-0.0001486293
901.45,0.5133990418,0.2110284996,0.0113321488,-0.0555535495,0.0038026126,-0.0051356024,0.0009533727,-0.0001693483,0.000140257,-9.55117413859092E-05
901.5,0.5311296299,0.1626030426,0.021486748,-0.0524455233,0.0022382489,-0.0059781292,0.0008266363,-0.0005055058,0.0001685755,-2.14635201719038E-05
901.55,0.5442917783,0.1128025037,0.0308945538,-0.0475237873,0.0004999631,-0.0063563001,0.0005852732,-0.0007718619,0.0001602437,5.73915299174589E-05
901.6,0.5527918022,0.0620589701,0.0392346001,-0.0409608662,-0.0012773288,-0.0062406495,0.0002627269,-0.0009311895,0.0001170447,0.0001238335
901.65,0.5565776181,0.0108092463,0.0462245207,-0.0329850977,-0.0029559956,-0.0056401898,-9.62090574768937E-05,-0.0009611778,4.84050639714907E-05,0.0001633409
901.7,0.555638552,-0.0405091935,0.0516300462,-0.0238721657,-0.0044064804,-0.0046015385,-0.0004417024,-0.0008575538,-3.06845484998004E-05,0.0001672876
901.75,0.5500047399,-0.0914621434,0.0552726602,-0.0139350739,-0.0055173728,-0.0032050751,-0.0007258894,-0.0006346338,-0.000102979,0.0001348245
901.8,0.5397461445,-0.1416224532,0.0570351744,-0.0035129597,-0.0062039634,-0.0015584695,-0.0009095656,-0.0003232398,-0.000152771,7.30311386522131E-05
901.85,0.5249712218,-0.1905736266,0.0568650717,0.0070408249,-0.0064146143,0.0002118694,-0.000967604,3.36992938360717E-05,-0.0001693155,-4.68183545975892E-06
901.9,0.5058252704,-0.2379132012,0.0547755525,0.0173709216,-0.006134472,0.0019707144,-0.0008923395,0.0003872054,-0.0001491283,-8.15448288740085E-05
901.95,0.4824885034,-0.2832558832,0.0508443066,0.0271320298,-0.0053862717,0.0035845033,-0.0006944691,0.0006890839,-9.66673827206909E-05,-0.0001410972
902,0.45517388,-0.3262364173,0.0452101138,0.03600041,-0.0042282206,0.0049315508,-0.0004013803,0.0008985527,-2.32753070049122E-05,-0.0001707314
902.05,0.4241247376,-0.3665121801,0.0380674475,0.0436844495,-0.0027491823,0.005911198,-5.31940529590959E-05,0.0009877395,5.53495822343313E-05,-0.0001643413
902.1,0.3896122638,-0.4037654873,0.0296593208,0.0499339586,-0.0010615915,0.0064512116,0.0003028768,0.0009453055,0.0001225682,-0.0001235199
