1.000000000000000000e+01,-4.256438099999999736e+01,-9.366341000000000250e+00,-1.729551999999999978e+00,3.267687300000000050e+01,-8.216744999999997745e+00,-3.818579799999999835e+01,-1.965079700000000074e+01,-5.875575999999999688e+00,-3.593987000000001597e+00,8.043124999999999858e+00
1.009999999999999964e+01,7.036356999999999751e+00,2.007642999999999844e+00,4.735714999999999719e+01,3.384353899999999982e+01,1.094360900000000036e+01,-3.656842999999998955e+00,-2.491007600000000011e+01,-2.997706400000000215e+01,2.835775999999999186e+00,2.630205499999999930e+01
1.019999999999999929e+01,-2.711295000000000233e+00,2.680695100000000153e+01,3.630559200000000430e+01,2.935166300000000206e+01,6.498065000000002200e+00,1.515102300000000213e+01,-3.470727999999999813e+00,-2.418536900000000500e+01,1.854661999999998923e+00,3.196361100000000377e+01
1.030000000000000071e+01,2.950275600000000509e+01,1.185206699999999991e+01,3.385022299999999262e+01,4.900294900000000098e+01,5.879940200000000061e+01,-3.849738000000000326e+00,-5.288149999999999906e+00,-2.544290000000002383e-01,-6.238936100000000096e+01,1.366515400000000113e+01
1.040000000000000036e+01,2.394729899999999745e+01,3.665016200000000168e+01,1.262507000000000090e+01,-8.033882000000000190e+00,-5.279565999999999093e+01,3.799634999999999252e+01,1.527518499999999868e+01,-2.043941700000000239e+01,-2.535309700000000177e+01,1.029286799999999857e+01
1.050000000000000000e+01,3.294368573597893146e+01,6.824768315367128935e+01,3.591712156727056282e+01,4.257855116653607297e+01,4.019926495498445007e+01,1.020775614836950140e+01,-1.583333976458079384e+01,-5.012080636647451826e+01,-8.327365970023375752e+00,6.600517824372815312e+00
1.059999999999999964e+01,1.011164729037050058e+01,6.674196834233941900e+01,8.910811000422766526e+00,3.089652565668428608e+01,3.626641798894372926e+01,-3.472679921127350156e+01,-5.208789042908243516e+01,-4.427153111986297773e+01,3.025737526203934635e+01,5.963253803046932866e+00
1.069999999999999929e+01,-1.756598745805812101e+01,2.471155532352538842e+01,-7.558890491266436129e+01,2.663548313943130097e+01,4.382244377870782159e+01,-4.800056785643275425e+00,-5.066139727638281443e+01,-3.696494664623919846e+01,-1.062535850535058657e+01,-2.679982334567856839e+01
1.080000000000000071e+01,-4.292964851932059389e+01,2.373334257659773883e+01,-6.290918677574942564e+01,2.348936039915365370e+01,5.743300963368457523e+00,-1.186735886789138128e+01,-4.760652223030022867e+01,-1.923392678848583159e+01,1.940408400714783355e+01,-3.832428286387252570e+01
1.090000000000000036e+01,1.731484998822818255e+01,1.081358594210474706e+02,6.284734822163497547e+00,-3.326976057884677118e+01,1.210554174375130643e+01,5.718136131890209306e+00,1.033392960647855929e+01,-4.438825197608295525e+01,2.040813118542222426e+01,-5.829883126658140569e+00
1.100000000000000000e+01,1.068662042324277053e+02,7.803832054125430773e+01,-2.352758118327203363e+01,-2.392494644419459249e+01,7.898425412000496415e+00,1.398336036169138197e+01,1.917194550829463751e+01,-1.406629390856470652e+00,1.783606519137846069e+00,1.558489171698801457e+01
1.109999999999999964e+01,1.465064869389678393e+02,9.405681118405583163e+01,-6.068281462957708072e+01,-2.986114588118286761e+01,-2.210011952939370516e+01,1.383859582327328930e+01,-9.655269124380417622e+00,-7.675394280811135062e+00,-3.991635353103471395e+00,5.501796328163335303e+00
1.119999999999999929e+01,-1.425907209956310240e+01,1.184336690404362997e+02,9.862596623227288362e+00,-2.647056441208846422e+01,5.089143922172593193e+01,-2.797291231522721944e+01,1.122215589024302496e+01,-4.373751432898480118e+01,1.414467586044095349e+01,-3.272574457527422709e+01
1.130000000000000071e+01,1.057128094837758709e+02,1.086492159118076870e+02,-1.319640380307680516e+01,-3.826130382702169186e+01,1.289110520595801335e+00,3.340914879975660767e+01,-4.037847192965737975e+01,-1.292419017511117874e+00,-1.221039876010706671e+01,-9.452773865418253152e+00
