Input,Scheme,Problem,Normalized,L2_sum,L2_magnitude,Input,RMSE

1	SEQ	ODE	0.9879895288346777	23.24718269321817	23.529786515691068	0.025	1.6438240525857115	
1	SEQ	ODE	0.30752831949905685	7.236075705342042	23.529786515691068	-0.025	0.5116678200426588	
1	SEQ	ODE	1.390929805133444	24.92285888353948	17.918128428593427	0.0	1.7623122523106152	
2	SEQ	ODE	0.04190201085930257	0.9859453700975583	23.529786515691068	0.025	0.06971686570754637	
2	SEQ	ODE	0.10003966990968145	2.3539120760750083	23.529786515691068	-0.025	0.16644671913095427	
2	SEQ	ODE	0.020552185999188947	0.3682567082218073	17.918128428593427	0.0	0.026039681560107573	
4	SEQ	ODE	0.07440490772347742	1.7507315944531174	23.529786515691068	0.025	0.1237954182475336	
4	SEQ	ODE	0.0724908367929671	1.705693914082319	23.529786515691068	-0.025	0.12061077332762321	
4	SEQ	ODE	1.100554500729197	19.71987688673227	17.918128428593427	0.0	1.394405867077225	
1	RESNET	ODE	0.0340982447188773	0.8023244187949732	23.529786515691068	0.025	0.0567329037241481	
1	RESNET	ODE	0.04715425939007381	1.1095296567539576	23.529786515691068	-0.025	0.07845559442183059	
1	RESNET	ODE	0.7896973346102286	14.149898261263994	17.918128428593427	0.0	1.0005489013639508	
2	RESNET	ODE	0.029457831260551695	0.6931364807760321	23.529786515691068	0.025	0.04901215058445113	
2	RESNET	ODE	0.025313181412555036	0.5956137546703792	23.529786515691068	-0.025	0.04211625248954058	
2	RESNET	ODE	0.5034312381986399	9.020545581009038	17.918128428593427	0.0	0.6378488950333836	
4	RESNET	ODE	0.04083213546224901	0.9607714304064978	23.529786515691068	0.025	0.06793679936107337	
4	RESNET	ODE	0.04650969919248056	1.0943632929080769	23.529786515691068	-0.025	0.07738317054969411	
4	RESNET	ODE	0.8035370448454099	14.397879966672491	17.918128428593427	0.0	1.018083855914406	
1	EULER	ODE	0.03407483178577088	0.8017735174772731	23.529786515691068	0.025	0.05669394911839706	
1	EULER	ODE	0.04716260755247406	1.109726087233034	23.529786515691068	-0.025	0.07846948415420925	
1	EULER	ODE	0.789851807330672	14.152666123307611	17.918128428593427	0.0	1.0007446187659939	
2	EULER	ODE	0.029459145903424695	0.6931674140421782	23.529786515691068	0.025	0.049014337896676745	
2	EULER	ODE	0.02531053198530889	0.5955514142128886	23.529786515691068	-0.025	0.04211184435351719	
2	EULER	ODE	0.5038552718581225	9.028143470577694	17.918128428593427	0.0	0.6383861469570539	
4	EULER	ODE	0.040917587654913185	0.9627821022571836	23.529786515691068	0.025	0.06807897533110946	
4	EULER	ODE	0.04653045421462579	1.0948516541482824	23.529786515691068	-0.025	0.07741770290415591	
4	EULER	ODE	0.8044850921064468	14.414867199252125	17.918128428593427	0.0	1.0192850346494713	
1	BDF2	ODE	0.05899039720402026	1.388031452686416	23.529786515691068	0.025	0.09814864526947792	
1	BDF2	ODE	0.020520703169400013	0.4828477647278474	23.529786515691068	-0.025	0.03414249287198275	
1	BDF2	ODE	0.961973083594612	17.236757256698297	17.918128428593427	0.0	1.2188227941877798	
2	BDF2	ODE	0.025015380278158573	0.5886065575538999	23.529786515691068	0.025	0.041620768829723244	
2	BDF2	ODE	0.02017472807563176	0.4747070446317342	23.529786515691068	-0.025	0.03356685703361243	
2	BDF2	ODE	0.515695511285247	9.240298401258208	17.918128428593427	0.0	0.6533877659716892	
4	BDF2	ODE	0.11861396137712882	2.7909611889842667	23.529786515691068	0.025	0.19735075827592444	
4	BDF2	ODE	0.1232660714239171	2.9004243452326968	23.529786515691068	-0.025	0.20509097228325918	
4	BDF2	ODE	0.8589484734664395	15.390749061115937	17.918128428593427	0.0	1.0882903028655568	
1	BDF3	ODE	0.016160961821487834	0.3802639815478426	23.529786515691068	0.025	0.026888723999347566	
1	BDF3	ODE	0.01879649238658956	0.44227745310026484	23.529786515691068	-0.025	0.03127373862531125	
1	BDF3	ODE	0.1747676689880125	3.1315095380931126	17.918128428593427	0.0	0.2214311629735993	
2	BDF3	ODE	0.024204698863371305	0.5695313969317171	23.529786515691068	0.025	0.040271951286906436	
2	BDF3	ODE	0.018501183709746963	0.43532890297792737	23.529786515691068	-0.025	0.030782401934219307	
2	BDF3	ODE	0.41140779971095337	7.371657791745904	17.918128428593427	0.0	0.5212549213130179	
4	BDF3	ODE	0.013876758829057704	0.32651717277745895	23.529786515691068	0.025	0.02308825070448008	
4	BDF3	ODE	0.029129972069063873	0.6854220239931166	23.529786515691068	-0.025	0.04846665611401412	
4	BDF3	ODE	0.7310048753181856	13.098239237879174	17.918128428593427	0.0	0.926185378670808	
1	EULER	ODE	0.024344537512454367	0.5728217704912841	23.529786515691068	0.025	0.04050461583256712	
1	EULER	ODE	0.018812246363827046	0.442648140821436	23.529786515691068	-0.025	0.03129995020544552	
1	EULER	ODE	0.47663334999948553	8.540377578641502	17.918128428593427	0.0	0.6038958899750952	
1	EULER	ODE	0.0234296170115268	0.5512938864256294	23.529786515691068	0.025	0.03898236455182489	
1	EULER	ODE	0.024516897152304148	0.5768773560208709	23.529786515691068	-0.025	0.0407913890355324	
1	EULER	ODE	0.5422924232237619	9.716865285176507	17.918128428593427	0.0	0.6870861335024464	
1	EULER	ODE	0.02454515903749917	0.5775423521460408	23.529786515691068	0.025	0.04083841136248944	
1	EULER	ODE	0.017548938892109442	0.4129227857082433	23.529786515691068	-0.025	0.029198050188073844	
1	EULER	ODE	0.4613619359179578	8.266742419842458	17.918128428593427	0.0	0.5845469623393091	
