1.000000000000000000e+00,2.500000000000000139e-02,0.000000000000000000e+00,1.000000000000000000e+00,-2.500000000000000139e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.500000000000000139e-02,0.000000000000000000e+00,1.000000000000000000e+00,-2.500000000000000139e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.987395288940437155e-01,2.503155179782131159e-02,-5.017760605691191228e-02,9.987395288940437155e-01,-2.503155179782131159e-02,-5.017760605691191228e-02,9.987387407706617148e-01,0.000000000000000000e+00,-5.020901312471042627e-02,9.986705464543774724e-01,2.504824957795790535e-02,-5.034392699599266052e-02,9.986629718914628029e-01,-2.502696501906030019e-02,-5.035324767231941223e-02,9.986607133178040385e-01,1.475503995607141405e-05,-5.039818957448005676e-02
9.949739322282648013e-01,2.512628647509691088e-02,-1.001026899741599002e-01,9.949739322282648013e-01,-2.512628647509691088e-02,-1.001026899741599002e-01,9.949707915874436148e-01,0.000000000000000000e+00,-1.001655056126026788e-01,9.948416379047557712e-01,2.516650066754664433e-02,-1.004189588129520416e-01,9.948293541092425585e-01,-2.510940981883322959e-02,-1.004384644329547882e-01,9.948201148072257638e-01,3.675204061437398195e-05,-1.005272567272186279e-01
9.887502908409105951e-01,2.528444264555135615e-02,-1.495277960669181838e-01,9.887502908409105951e-01,-2.528444264555135615e-02,-1.495277960669181838e-01,9.887432683652778165e-01,0.000000000000000000e+00,-1.496220295860163363e-01,9.885617372347041965e-01,2.535495984411682141e-02,-1.499795354902744293e-01,9.885475316550582647e-01,-2.524771015887381648e-02,-1.500098966062068939e-01,9.885267718927934766e-01,6.581173329323064536e-05,-1.501411721110343933e-01
9.801454420340626195e-01,2.550641847084921671e-02,-1.982153477657764562e-01,9.801454420340626195e-01,-2.550641847084921671e-02,-1.982153477657764562e-01,9.801330651290550700e-01,0.000000000000000000e+00,-1.983410286758182095e-01,9.799054058967158198e-01,2.561267987985047651e-02,-1.987917907536029816e-01,9.798917255830019712e-01,-2.544397312012734030e-02,-1.988333314657211304e-01,9.798553168075159192e-01,1.003468732960755005e-04,-1.990055330097675323e-01
9.692637584262777661e-01,2.579277275357921145e-02,-2.459420351236716595e-01,9.692637584262777661e-01,-2.579277275357921145e-02,-2.459420351236716595e-01,9.692446304169343163e-01,0.000000000000000000e+00,-2.460992311347586226e-01,9.689719284651800990e-01,2.593805217693443549e-02,-2.466360293328762054e-01,9.689606705214828253e-01,-2.570144655910553549e-02,-2.466885559260845184e-01,9.689050820888951421e-01,1.378738579660421237e-04,-2.469001263380050659e-01
9.562340638003179460e-01,2.614422633196837945e-02,-2.925027714496277742e-01,9.562340638003179460e-01,-2.614422633196837945e-02,-2.925027714496277742e-01,9.562068799435332611e-01,0.000000000000000000e+00,-2.926916114019607607e-01,9.558838958619162440e-01,2.632949511680635762e-02,-2.933089695870876312e-01,9.558762896340340376e-01,-2.602385963691631471e-02,-2.933716922998428345e-01,9.557987164007499814e-01,1.756965084496187046e-04,-2.936211191117763519e-01
9.412060889148418097e-01,2.656166384817172307e-02,-3.377137045107120317e-01,9.412060889148418097e-01,-2.656166384817172307e-02,-3.377137045107120317e-01,9.411696486839306042e-01,0.000000000000000000e+00,-3.379344054771065697e-01,9.407854339806362987e-01,2.678597868580254865e-02,-3.386259563267230988e-01,9.407820252235978842e-01,-2.641481796890730177e-02,-3.386974893510341644e-01,9.406804452883079648e-01,2.114839244313770905e-04,-3.389834649860858917e-01
9.243464515112976843e-01,2.704613588692692666e-02,-3.814146168490023525e-01,9.243464515112976843e-01,-2.704613588692692666e-02,-3.814146168490023525e-01,9.242996668596702436e-01,0.000000000000000000e+00,-3.816675145560556315e-01,9.238397906301543117e-01,2.730736822049948526e-02,-3.824235536158084869e-01,9.238404927309602499e-01,-2.687741447734879469e-02,-3.825020566582679749e-01,9.237137000309303403e-01,2.436267841403605416e-04,-3.828234635293483734e-01
9.058344562466150718e-01,2.759886157132756049e-02,-4.234704279634127211e-01,9.058344562466150718e-01,-2.759886157132756049e-02,-4.234704279634127211e-01,9.057763558303106866e-01,0.000000000000000000e+00,-4.237560098337178061e-01,9.052260740427300334e-01,2.789447955947253061e-02,-4.245621003210544586e-01,9.052302779164165258e-01,-2.741406687564449524e-02,-4.246453940868377686e-01,9.050778235541656613e-01,2.713526064326288179e-04,-4.250014051795005798e-01
8.858578639982754854e-01,2.822123154295589145e-02,-4.637719115818531579e-01,8.858578639982754854e-01,-2.822123154295589145e-02,-4.637719115818531579e-01,8.857875934508622207e-01,0.000000000000000000e+00,-4.640908514332102719e-01,8.851351438788697124e-01,2.854900293677928996e-02,-4.649279415607452393e-01,8.851418585982173681e-01,-2.802658510190667723e-02,-4.650136604905128479e-01,8.849639605032280087e-01,2.946299573522992432e-04,-4.654037691652774811e-01
8.646087862500202448e-01,2.891481137733317372e-02,-5.022355706169208123e-01,8.646087862500202448e-01,-2.891481137733317372e-02,-5.022355706169208123e-01,8.645256049229372852e-01,0.000000000000000000e+00,-5.025887647046352047e-01,8.637648856965824962e-01,2.927323703115689707e-02,-5.034347251057624817e-01,8.637729359325021505e-01,-2.871631194866495346e-02,-5.035205520689487457e-01,8.635703540639951825e-01,3.139872915198793635e-04,-5.039445348083972931e-01
8.422798802981452670e-01,2.968134535268488611e-02,-5.388029452427586241e-01,8.422798802981452670e-01,-2.968134535268488611e-02,-5.388029452427586241e-01,8.421831548678812007e-01,0.000000000000000000e+00,-5.391915489693874797e-01,8.413153233705088496e-01,3.006988471533986879e-02,-5.400235839188098907e-01,8.413234853651374578e-01,-2.948434928694041585e-02,-5.401073843240737915e-01,8.410974006401374936e-01,3.302704408270074055e-04,-5.405653975903987885e-01
8.190609048161812122e-01,3.052276075416311685e-02,-5.734392659370418643e-01,8.190609048161812122e-01,-3.052276075416311685e-02,-5.734392659370418643e-01,8.189501003557038139e-01,0.000000000000000000e+00,-5.738647310762204912e-01,8.179839382646605372e-01,3.094185171576100540e-02,-5.746619328856468201e-01,8.179910590406507254e-01,-3.033169648406328772e-02,-5.747419409453868866e-01,8.177429410861805081e-01,3.444719477556645870e-04,-5.752344951033592224e-01
7.951357427821225121e-01,3.144117250784447815e-02,-6.061316711444825200e-01,7.951357427821225121e-01,-3.144117250784447815e-02,-6.061316711444825200e-01,7.950104118841928580e-01,0.000000000000000000e+00,-6.065957834872131027e-01,7.939615527866408229e-01,3.189214795056614232e-02,-6.073412559926509857e-01,7.939666116144508123e-01,-3.125942083570407842e-02,-6.074161268770694733e-01,7.936980902450159192e-01,3.576165399863384664e-04,-6.079441346228122711e-01
7.706799258971585020e-01,3.243888833610224925e-02,-6.368870954435296161e-01,7.706799258971585020e-01,-3.243888833610224925e-02,-6.368870954435296161e-01,7.705396964454978015e-01,0.000000000000000000e+00,-6.373920129800648704e-01,7.694290055660530925e-01,3.292383717998745990e-02,-6.380740366876125336e-01,7.694311456289142370e-01,-3.226871024380670999e-02,-6.381429657340049744e-01,7.691439419286325574e-01,3.706952620632364415e-04,-6.387076918035745621e-01
7.458586736168973941e-01,3.351841431432308477e-02,-6.657299461020576015e-01,7.458586736168973941e-01,-3.351841431432308477e-02,-6.657299461020576015e-01,7.457032357637906061e-01,0.000000000000000000e+00,-6.662782379948614109e-01,7.445547262905165553e-01,3.404002251263591600e-02,-6.668903995305299759e-01,7.445532677229493856e-01,-3.336096524290042137e-02,-6.669530831277370453e-01,7.442491102265194058e-01,3.846033487207023427e-04,-6.675562411546707153e-01
7.208254354764658256e-01,3.468246090366255974e-02,-6.926996591583706175e-01,7.208254354764658256e-01,-3.468246090366255974e-02,-6.926996591583706175e-01,7.206545283150502801e-01,0.000000000000000000e+00,-6.932943459447479251e-01,7.194932251004502177e-01,3.524386369317653728e-02,-6.938347872346639633e-01,7.194876035209745169e-01,-3.453787222533719753e-02,-6.938913930207490921e-01,7.191681928234174848e-01,4.001005490863462910e-04,-6.945351362228393555e-01
6.957209083686923812e-01,3.593394943740070568e-02,-7.178482868708787601e-01,6.957209083686923812e-01,-3.593394943740070568e-02,-7.178482868708787601e-01,6.955343067565988857e-01,0.000000000000000000e+00,-7.184928824456711105e-01,6.943842860637232661e-01,3.653856668315711570e-02,-7.189628537744283676e-01,6.943740171846002340e-01,-3.580145588639425253e-02,-7.190139610320329666e-01,6.940409849630668759e-01,4.178118797426577657e-04,-7.197009660303592682e-01
6.706724727059119040e-01,3.727601912341405033e-02,-7.412381010093119782e-01,6.706724727059119040e-01,-3.727601912341405033e-02,-7.412381010093119782e-01,6.704699745091006191e-01,0.000000000000000000e+00,-7.419366569363246011e-01,6.693528144387528300e-01,3.792738971460494352e-02,-7.423388697206974030e-01,6.693374549504369497e-01,-3.715415652404772257e-02,-7.423853538930416107e-01,6.689923565136268735e-01,4.381864564493298531e-04,-7.431188561022281647e-01
