1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000048e-04,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000048e-04,0.000000000000000000e+00
9.998012407076044550e-01,1.000198800908266433e-01,-1.983700860321080742e-02,9.998012407076044550e-01,-1.000198800908266433e-01,-1.983700860321080742e-02,9.997992330996825494e-01,1.000200809349576506e-04,-2.003740886656469461e-02,9.997891884559066966e-01,9.998935570783942794e-02,-1.987986639142036438e-02,9.997860336734447628e-01,-1.000681920428178329e-01,-1.983080804347991943e-02,9.997923604387324303e-01,1.172614181792596403e-04,-2.007710374891757965e-02
9.992053614429594610e-01,1.000795280358970779e-01,-3.965792457785128483e-02,9.992053614429594610e-01,-1.000795280358970779e-01,-3.965792457785128483e-02,9.991973358034236252e-01,1.000803318928535632e-04,-4.005872383386963054e-02,9.991828592173988000e-01,1.000151927333718105e-01,-3.974703699350357056e-02,9.991781892313156277e-01,-1.001757410718710217e-01,-3.964755684137344360e-02,9.991835890396032482e-01,1.322736977977910923e-04,-4.013977944850921631e-02
9.982135442944987114e-01,1.001789663519430107e-01,-5.944672705033594157e-02,9.982135442944987114e-01,-1.001789663519430107e-01,-5.944672705033594157e-02,9.981955046889983141e-01,1.001807768233020071e-04,-6.004792363052045834e-02,9.981823077105218545e-01,1.000773750607550083e-01,-5.958497151732444763e-02,9.981776899949181825e-01,-1.003224763568141553e-01,-5.943492613732814789e-02,9.981749897415284067e-01,1.448818627774016844e-04,-6.017183326184749603e-02
9.968277717316850195e-01,1.003182330103120357e-01,-7.918748547517594216e-02,9.968277717316850195e-01,-1.003182330103120357e-01,-7.918748547517594216e-02,9.967957460289599281e-01,1.003214561043699746e-04,-7.998907938937993567e-02,9.967895643931115046e-01,1.001759058241077638e-01,-7.937713526189327240e-02,9.967864416830707341e-01,-1.005082258358015734e-01,-7.917757891118526459e-02,9.967686143063474447e-01,1.550312706764088856e-04,-8.015704341232776642e-02
9.950508066088058490e-01,1.004973811981998560e-01,-9.886441893481294485e-02,9.950508066088058490e-01,-1.004973811981998560e-01,-9.886441893481294485e-02,9.950008561663683526e-01,1.005024263118663093e-04,-9.986641495287199022e-02,9.950073943618917838e-01,1.003109498529738686e-01,-9.910705313086509705e-02,9.950070416380185634e-01,-1.007328126739594210e-01,-9.886018745601177216e-02,9.949672543734777719e-01,1.627661875114426861e-04,-1.000792458653450012e-01
9.928861777806106126e-01,1.007164793042586437e-01,-1.184619464172732700e-01,9.928861777806106126e-01,-1.007164793042586437e-01,-1.184619464172732700e-01,9.928144062479355991e-01,1.007237602014245603e-04,-1.196643580689817632e-01,9.928392786678159609e-01,1.004828294941035038e-01,-1.187583785504102707e-01,9.928427685808856040e-01,-1.009960655515897143e-01,-1.184674706310033798e-01,9.927744330198038369e-01,1.682303912071802100e-04,-1.199223790317773819e-01
9.903381553204604337e-01,1.009756107877235048e-01,-1.379647321448205233e-01,9.903381553204604337e-01,-1.009756107877235048e-01,-1.379647321448205233e-01,9.902407175805740813e-01,1.009855465924957348e-04,-1.393675867045764960e-01,9.902894054685020819e-01,1.006920107143741971e-01,-1.383149661123752594e-01,9.902975822624284774e-01,-1.012978291997569669e-01,-1.379842516034841537e-01,9.901943940494675189e-01,1.716626127541530790e-04,-1.396705675870180130e-01
9.874117403964037809e-01,1.012748744114769089e-01,-1.573577330641809380e-01,9.874117403964037809e-01,-1.012748744114769089e-01,-1.573577330641809380e-01,9.872848509684796214e-01,1.012878906259045904e-04,-1.589610774970470208e-01,9.873626546614104882e-01,1.009390847435497618e-01,-1.577609628438949585e-01,9.873761108901817352e-01,-1.016379677035729456e-01,-1.573954988270998001e-01,9.872320941940415651e-01,1.733851924223927111e-04,-1.593081559985876083e-01
9.841126351865765454e-01,1.016143842002120157e-01,-1.766262456858799235e-01,9.841126351865765454e-01,-1.016143842002120157e-01,-1.766262456858799235e-01,9.839525762955135813e-01,1.016309137414352049e-04,-1.784301534070903694e-01,9.840645829826826230e-01,1.012247438744452721e-01,-1.770808715373277664e-01,9.840836488001514226e-01,-1.020163704102742541e-01,-1.766863837838172913e-01,9.838931814592797309e-01,1.737848189373835252e-04,-1.788197979331016541e-01
9.804472324952050455e-01,1.019942694490747204e-01,-1.957559254204562504e-01,9.804472324952050455e-01,-1.019942694490747204e-01,-1.957559254204562504e-01,9.802503618500558735e-01,1.020147536953167723e-04,-1.977605035661453847e-01,9.804013969987863675e-01,1.015497615122512853e-01,-1.962596103549003601e-01,9.804261392273474485e-01,-1.024329759398824591e-01,-1.958423275500535965e-01,9.801839839492458850e-01,1.732981967530577007e-04,-1.981905251741409302e-01
9.764225651062965472e-01,1.024146747494445453e-01,-2.147328500318150257e-01,9.764225651062965472e-01,-1.024146747494445453e-01,-2.147328500318150257e-01,9.761853225200523010e-01,1.024395646315219165e-04,-2.169382485957032369e-01,9.763799326174193993e-01,1.019149559693687535e-01,-2.152826022356748581e-01,9.764101631299126893e-01,-1.028877661025035251e-01,-2.148490715771913528e-01,9.761114830907899886e-01,1.723883071600539464e-04,-2.174058053642511368e-01
9.720462766646249531e-01,1.028757600215323281e-01,-2.335435742680517235e-01,9.720462766646249531e-01,-1.028757600215323281e-01,-2.335435742680517235e-01,9.717651908039892650e-01,1.029055171390083921e-04,-2.359499954273201194e-01,9.720076213270658627e-01,1.023211646503114081e-01,-2.341358065605163574e-01,9.720429331355262548e-01,-1.033807884246925879e-01,-2.336927447468042374e-01,9.716832887206692249e-01,1.715118608809461788e-04,-2.364516053348779678e-01
9.673265973530973394e-01,1.033777005930172216e-01,-2.521751143052579636e-01,9.673265973530973394e-01,-1.033777005930172216e-01,-2.521751143052579636e-01,9.669982918180379805e-01,1.034127983598670585e-04,-2.547828211951403965e-01,9.672924748301738873e-01,1.027692008034137017e-01,-2.528058085590600967e-01,9.673322486050892621e-01,-1.039121580120991040e-01,-2.523598913103342056e-01,9.669076067220885307e-01,1.711115344529389316e-04,-2.553144451230764389e-01
9.622723055379800439e-01,1.039206872248770314e-01,-2.706150067350615029e-01,9.622723055379800439e-01,-1.039206872248770314e-01,-2.706150067350615029e-01,9.618935040748322063e-01,1.039616120474696885e-04,-2.734243350973215025e-01,9.622430394083494321e-01,1.032598375428278870e-01,-2.712798435240983963e-01,9.622864900447893888e-01,-1.044820650873589385e-01,-2.708375472575426102e-01,9.617932203982491046e-01,1.715780476525651378e-04,-2.739814613014459610e-01
9.568926831913979747e-01,1.045049261145544472e-01,-2.888513291932198190e-01,9.568926831913979747e-01,-1.045049261145544472e-01,-2.888513291932198190e-01,9.564602142993203771e-01,1.045521786207757745e-04,-2.918626979306330194e-01,9.568683731049532071e-01,1.037937759507258362e-01,-2.895458340644836426e-01,9.569145832501817495e-01,-1.050907803160953391e-01,-2.891132943332195282e-01,9.563494341273326427e-01,1.732412057118381111e-04,-2.924404405057430267e-01
9.511974824461896239e-01,1.051306389458674662e-01,-3.068727312968010379e-01,9.511974824461896239e-01,-1.051306389458674662e-01,-3.068727312968010379e-01,9.507082836146468763e-01,1.051847352484753720e-04,-3.100866546049581562e-01,9.511780028842622414e-01,1.043716233658415204e-01,-3.075924273580312729e-01,9.512259657785762101e-01,-1.057386535845580566e-01,-3.071752842515707016e-01,9.505860556673724204e-01,1.763524308808882691e-04,-3.106798641383647919e-01
9.451968798166268115e-01,1.057980629621722291e-01,-3.246684462675873961e-01,9.451968798166268115e-01,-1.057980629621722291e-01,-3.246684462675873961e-01,9.446480006963704490e-01,1.058595359826545985e-04,-3.280855454259900550e-01,9.451818994857603684e-01,1.049938889305849499e-01,-3.254090063273906708e-01,9.452305534214247018e-01,-1.064261184234055746e-01,-3.250123001635074615e-01,9.445133449335116893e-01,1.810820752690233261e-04,-3.286889195442199707e-01
9.389014385778479133e-01,1.065074509982500833e-01,-3.422283178612939292e-01,9.389014385778479133e-01,-1.065074509982500833e-01,-3.422283178612939292e-01,9.382900439243243573e-01,1.065768518295661575e-04,-3.458493342969529705e-01,9.388904266670579091e-01,1.056609673511047787e-01,-3.429857008159160614e-01,9.389387020200956613e-01,-1.071536834511789549e-01,-3.426137771457433701e-01,9.381419739511329681e-01,1.874961297654408466e-04,-3.464575409889221191e-01
9.323220636310385334e-01,1.072590715406658984e-01,-3.595428051035445827e-01,9.323220636310385334e-01,-1.072590715406658984e-01,-3.595428051035445827e-01,9.316454351732073036e-01,1.073369708812585844e-04,-3.633686129287925226e-01,9.323143132642144337e-01,1.063731420405019945e-01,-3.603133987635374069e-01,9.323611539148259908e-01,-1.079219231774914134e-01,-3.599698301404714584e-01,9.314829909999389201e-01,1.955823516619602655e-04,-3.639764022082090378e-01
