900,1.31782,-0.984687,0.192243,-0.236512,-0.077309,-0.237134,0.0868,-0.201948,-0.074499,0.010159,0.029975,-0.021444,0.004325,-0.006995,0.002889,0.004114,-0.003028,0.003125,-0.001237,-0.000913
900.05,1.412857,-0.83668,0.236779,-0.191219,-0.097994,-0.23279,0.072917,-0.20262,-0.073599,0.023792,0.032009,-0.018121,0.005684,-0.00594,0.003212,0.003803,-0.003181,0.003007,-0.001411,-0.000727
900.1,1.491572,-0.679385,0.270638,-0.137678,-0.118603,-0.226479,0.058935,-0.20255,-0.070111,0.037607,0.033682,-0.014601,0.006789,-0.004623,0.003514,0.003466,-0.003328,0.002881,-0.00155,-0.000499
900.15,1.55303,-0.514604,0.292311,-0.078321,-0.138953,-0.218192,0.04495,-0.201733,-0.063919,0.051131,0.034974,-0.010924,0.007591,-0.003105,0.003793,0.003105,-0.003468,0.002746,-0.001644,-0.000234
900.2,1.596494,-0.344235,0.300839,-0.015852,-0.158841,-0.207928,0.03107,-0.20018,-0.055011,0.063858,0.03587,-0.007129,0.008054,-0.001452,0.004047,0.002722,-0.003601,0.002602,-0.001684,0.00006
900.25,1.62144,-0.170244,0.295861,0.046879,-0.178046,-0.1957,0.017408,-0.197924,-0.043487,0.075267,0.036359,-0.003259,0.008157,0.000259,0.004276,0.002318,-0.003725,0.00245,-0.001665,0.000373
900.3,1.62756,0.00535,0.277635,0.107,-0.196338,-0.181536,0.004082,-0.195013,-0.029565,0.084851,0.036433,0.000642,0.007896,0.001953,0.004476,0.001896,-0.003839,0.002289,-0.001581,0.000693
900.35,1.614767,0.180506,0.247032,0.161758,-0.213475,-0.165485,-0.008788,-0.191515,-0.013581,0.092135,0.03609,0.004529,0.007283,0.003552,0.004645,0.001456,-0.003943,0.00212,-0.00143,0.001008
900.4,1.583202,0.353183,0.205492,0.208644,-0.229212,-0.147617,-0.021083,-0.187513,0.004025,0.096705,0.035334,0.00836,0.006346,0.004983,0.00478,0.001,-0.004036,0.001946,-0.001213,0.001303
900.45,1.533231,0.521367,0.154968,0.245516,-0.243306,-0.12803,-0.032687,-0.183104,0.022719,0.098228,0.034172,0.012089,0.005128,0.006182,0.004879,0.000532,-0.004116,0.001766,-0.000935,0.001566
