9.000000000000000000e+02,1.317819999999999991e+00,-9.846870000000000900e-01,1.922429999999999972e-01,-2.365120000000000000e-01,-7.730900000000001659e-02,-2.371340000000000114e-01,8.680000000000000215e-02,-2.019479999999999886e-01,-7.449899999999999578e-02,1.015899999999999616e-02,1.317819999999999991e+00,-9.846870000000000900e-01,1.922429999999999972e-01,-2.365120000000000000e-01,-7.730900000000001659e-02,-2.371340000000000114e-01,8.680000000000000215e-02,-2.019479999999999886e-01,-7.449899999999999578e-02,1.015899999999999616e-02
9.000499999999999545e+02,1.412856999999999807e+00,-8.366799999999998683e-01,2.367789999999999895e-01,-1.912190000000000001e-01,-9.799400000000001165e-02,-2.327899999999999692e-01,7.291699999999996795e-02,-2.026199999999999946e-01,-7.359899999999999776e-02,2.379199999999999024e-02,1.412856999999999807e+00,-8.366799999999998683e-01,2.367789999999999895e-01,-1.912190000000000001e-01,-9.799400000000001165e-02,-2.327899999999999692e-01,7.291699999999996795e-02,-2.026199999999999946e-01,-7.359899999999999776e-02,2.379199999999999024e-02
9.001000000000000227e+02,1.491571999999999898e+00,-6.793850000000000167e-01,2.706379999999999897e-01,-1.376780000000000226e-01,-1.186030000000000001e-01,-2.264789999999999581e-01,5.893500000000000821e-02,-2.025500000000000078e-01,-7.011100000000000665e-02,3.760700000000000154e-02,1.491571999999999898e+00,-6.793850000000000167e-01,2.706379999999999897e-01,-1.376780000000000226e-01,-1.186030000000000001e-01,-2.264789999999999581e-01,5.893500000000000821e-02,-2.025500000000000078e-01,-7.011100000000000665e-02,3.760700000000000154e-02
9.001499999999999773e+02,1.553029999999999911e+00,-5.146039999999998393e-01,2.923109999999999875e-01,-7.832100000000002948e-02,-1.389529999999999932e-01,-2.181919999999999693e-01,4.495000000000001078e-02,-2.017329999999999957e-01,-6.391899999999998971e-02,5.113100000000000284e-02,1.553029999999999911e+00,-5.146039999999998393e-01,2.923109999999999875e-01,-7.832100000000002948e-02,-1.389529999999999932e-01,-2.181919999999999693e-01,4.495000000000001078e-02,-2.017329999999999957e-01,-6.391899999999998971e-02,5.113100000000000284e-02
9.002000000000000455e+02,1.596494000000000080e+00,-3.442350000000001242e-01,3.008389999999999675e-01,-1.585199999999999804e-02,-1.588410000000000100e-01,-2.079280000000000295e-01,3.107000000000001774e-02,-2.001799999999999968e-01,-5.501099999999999046e-02,6.385800000000001198e-02,1.596796898294687628e+00,-3.328733230642080820e-01,3.022040299336910540e-01,-1.601755329793689078e-02,-1.586094046412706293e-01,-2.086788878099769540e-01,3.102992718213792162e-02,-2.018161055061966358e-01,-5.572707508838176810e-02,6.441002363979816958e-02
9.002500000000000000e+02,1.621439999999999992e+00,-1.702440000000000619e-01,2.958609999999999851e-01,4.687900000000000400e-02,-1.780460000000000098e-01,-1.957000000000000128e-01,1.740800000000002762e-02,-1.979239999999999888e-01,-4.348699999999999094e-02,7.526700000000000057e-02,1.619172500489950428e+00,-1.557024032098651145e-01,2.972967461721897631e-01,4.698375157165529670e-02,-1.775393951986729835e-01,-1.964222576556503841e-01,1.727959313088651278e-02,-1.999939617788754620e-01,-4.432488376075029157e-02,7.598929661732913010e-02
9.002999999999999545e+02,1.627560000000000340e+00,5.350000000000122019e-03,2.776349999999999651e-01,1.069999999999999979e-01,-1.963379999999999848e-01,-1.815359999999999752e-01,4.082000000000000559e-03,-1.950130000000000197e-01,-2.956499999999999406e-02,8.485099999999999587e-02,1.622613586017489729e+00,2.377250505501029079e-02,2.792568535190821377e-01,1.073983066595793068e-01,-1.954265985408723261e-01,-1.825342646755427345e-01,3.759288560390432361e-03,-1.976888192230984720e-01,-3.066797038960456662e-02,8.583679266184569834e-02
9.003500000000000227e+02,1.614767000000000063e+00,1.805060000000000831e-01,2.470320000000000848e-01,1.617580000000000129e-01,-2.134749999999999981e-01,-1.654849999999999932e-01,-8.787999999999997203e-03,-1.915150000000000186e-01,-1.358099999999999932e-02,9.213500000000000856e-02,1.606612865393758138e+00,2.030863762130737105e-01,2.488720887268782156e-01,1.625687039493322605e-01,-2.121234344984143649e-01,-1.668170303243696750e-01,-9.341673782974518545e-03,-1.950241744345277695e-01,-1.497604228895902355e-02,9.343719048470260080e-02
9.003999999999999773e+02,1.583202000000000220e+00,3.531829999999998582e-01,2.054920000000000080e-01,2.086439999999999961e-01,-2.292120000000000268e-01,-1.476169999999999705e-01,-2.108300000000000798e-02,-1.875130000000000130e-01,4.025000000000013810e-03,9.670500000000002705e-02,1.571147126537561611e+00,3.799899534195065320e-01,2.075971760630608010e-01,2.099557222952843083e-01,-2.274176905724704101e-01,-1.493396109483242085e-01,-2.188092655158046379e-02,-1.920823270687163076e-01,2.335921282887460770e-03,9.837793906044960124e-02
9.004500000000000455e+02,1.533231000000000011e+00,5.213670000000000249e-01,1.549679999999999669e-01,2.455160000000000120e-01,-2.433059999999999945e-01,-1.280300000000000327e-01,-3.268700000000000078e-02,-1.831039999999999890e-01,2.271900000000001696e-02,9.822799999999998199e-02,1.517298685489297139e+00,5.497401149871349313e-01,1.571449304316044349e-01,2.471161445237398391e-01,-2.410176160661577915e-01,-1.300099679305553591e-01,-3.365020342609289367e-02,-1.884812232572957991e-01,2.081243701565265933e-02,1.001555834015607910e-01
9.005000000000000000e+02,1.465437000000000101e+00,6.830930000000000613e-01,9.782700000000001117e-02,2.706990000000000229e-01,-2.555219999999999714e-01,-1.068499999999999867e-01,-4.349299999999999000e-02,-1.783910000000000218e-01,4.189400000000001456e-02,9.647300000000000320e-02,1.445705452443957650e+00,7.122924441453217792e-01,1.002114911928177338e-01,2.725463100379705850e-01,-2.527842102337628516e-01,-1.091559471459090797e-01,-4.459875342762473216e-02,-1.846581229403391755e-01,3.980471208083629503e-02,9.865625388598442402e-02
9.005499999999999545e+02,1.380619000000000041e+00,8.364760000000001083e-01,3.674499999999999988e-02,2.830670000000000130e-01,-2.656419999999999892e-01,-8.423300000000001619e-02,-5.340499999999999414e-02,-1.734829999999999983e-01,6.089500000000000468e-02,9.132100000000001327e-02,1.357144188045859678e+00,8.655854554208516349e-01,3.945594767117504426e-02,2.850919765523672322e-01,-2.624874177889823801e-01,-8.685567636543511938e-02,-5.462037708541753883e-02,-1.806635656730756212e-01,5.870053284978866970e-02,9.372698814022541181e-02
9.006000000000000227e+02,1.279779000000000222e+00,9.797259999999998747e-01,-2.541999999999998081e-02,2.820980000000000154e-01,-2.734699999999999909e-01,-6.036600000000000299e-02,-6.234100000000000058e-02,-1.684859999999999969e-01,7.904900000000002203e-02,8.278299999999999548e-02,1.252703327884078233e+00,1.007774695049166613e+00,-2.228205160725113196e-02,2.842386557260752067e-01,-2.699102688268572026e-01,-6.328956840533017658e-02,-6.364712398222091561e-02,-1.765418594065979174e-01,7.683518552124500578e-02,8.535749635559321258e-02
9.006499999999999773e+02,1.164109000000000282e+00,1.111177000000000081e+00,-8.576699999999999602e-02,2.678980000000000805e-01,-2.788390000000000035e-01,-3.546700000000001241e-02,-7.023799999999998100e-02,-1.635049999999999837e-01,9.568899999999998240e-02,7.099400000000000155e-02,1.133722842100262973e+00,1.137157169312477123e+00,-8.214726495945449958e-02,2.701320532735586588e-01,-2.748589719676449716e-01,-3.867830484372376809e-02,-7.163356500512364777e-02,-1.723386823422163872e-01,9.353431297445297110e-02,7.367149057984352656e-02
9.007000000000000455e+02,1.034978000000000176e+00,1.229306000000000232e+00,-1.414870000000000017e-01,2.411979999999999957e-01,-2.816179999999999795e-01,-9.782000000000012907e-03,-7.705199999999999549e-02,-1.586319999999999952e-01,1.101879999999999943e-01,5.621799999999999020e-02,1.001088377101421623e+00,1.252627721595406474e+00,-1.373729277516603231e-01,2.436427888094186978e-01,-2.772361814286112280e-01,-1.337239518111943415e-02,-7.859944160109760825e-02,-1.681889578125476958e-01,1.081477402421236050e-01,5.898697490060330478e-02
9.007500000000000000e+02,8.939110000000000111e-01,1.332748999999999961e+00,-1.899959999999999982e-01,2.033189999999999720e-01,-2.817169999999999952e-01,1.641500000000000251e-02,-8.276100000000000123e-02,-1.539490000000000025e-01,1.219830000000000081e-01,3.883600000000000246e-02,8.566564773452284287e-01,1.352865216104030655e+00,-1.854317432399689713e-01,2.061146597498655642e-01,-2.768246607693582440e-01,1.233899024456740559e-02,-8.457011439403894215e-02,-1.642070873375088003e-01,1.200787209892272972e-01,4.166722430294753088e-02
9.007999999999999545e+02,7.425749999999999851e-01,1.420319000000000109e+00,-2.290599999999999581e-01,1.561049999999999938e-01,-2.790920000000000067e-01,4.283000000000001389e-02,-8.736600000000001309e-02,-1.495239999999999903e-01,1.305990000000000206e-01,1.933100000000000443e-02,7.020007109177114346e-01,1.436620510103940873e+00,-2.242470199961363875e-01,1.594528565267324671e-01,-2.736368164602070996e-01,3.823785842239858096e-02,-8.950152190139891439e-02,-1.604613917845934823e-01,1.288488874853849497e-01,2.219617935460806851e-02
9.008500000000000227e+02,5.827530000000000765e-01,1.491022000000000070e+00,-2.568980000000000152e-01,1.018380000000000118e-01,-2.737479999999999913e-01,6.915299999999999225e-02,-9.089100000000001345e-02,-1.454099999999999837e-01,1.356700000000000128e-01,-1.727000000000001104e-03,5.389136835438015360e-01,1.502880227605342789e+00,-2.521243921228945029e-01,1.059398294651508615e-01,-2.677199308821707757e-01,6.403316697508097677e-02,-9.338415017282965247e-02,-1.570212588361501738e-01,1.340772125533819248e-01,1.157632245123398594e-03
9.008999999999999773e+02,4.163229999999998321e-01,1.544065000000000021e+00,-2.722660000000000080e-01,4.312299999999998773e-02,-2.657380000000000297e-01,9.505999999999997785e-02,-9.338200000000002055e-02,-1.416410000000000169e-01,1.369529999999999914e-01,-2.370899999999998703e-02,3.696385263425113199e-01,1.550746349918484590e+00,-2.677866649646758468e-01,4.802740210115911956e-02,-2.590574285483508987e-01,8.939687087464334714e-02,-9.626182284212114748e-02,-1.538839224392920813e-01,1.354987686742544217e-01,-2.082606468331812608e-02
9.009500000000000455e+02,2.452340000000001741e-01,1.578865999999999881e+00,-2.745119999999999783e-01,-1.723200000000000773e-02,-2.551670000000000327e-01,1.202259999999999995e-01,-9.490900000000000725e-02,-1.382400000000000018e-01,1.343310000000000060e-01,-4.594299999999999773e-02,1.960501424175502272e-01,1.579890908661127025e+00,-2.706297339952289938e-01,-1.146786439311501919e-02,-2.478518763920813661e-01,1.140581617013216170e-01,-9.815069875931742294e-02,-1.511477978613972872e-01,1.330168061327934304e-01,-4.305910306292770606e-02
9.010000000000000000e+02,7.148499999999986809e-02,1.595059000000000227e+00,-2.636080000000000090e-01,-7.635499999999999232e-02,-2.421889999999999876e-01,1.443319999999999881e-01,-9.555700000000000305e-02,-1.352129999999999999e-01,1.278219999999999912e-01,-6.775099999999999179e-02,2.024732594668877950e-02,1.590091609474062917e+00,-2.605936155105829100e-01,-6.975761619812247127e-02,-2.342970507061928331e-01,1.377201818065643679e-01,-9.910606289526822932e-02,-1.488139199767559984e-01,1.266785708640813801e-01,-6.486332484993337366e-02
