-5.869402259422794366e+00,-9.167727127533039422e+00,2.488778510659059862e+01,-5.737917420221492648e+00,-9.119513752963392506e+00,2.479005000472534448e+01
-6.183279099684335200e+00,-8.966257183210379011e+00,2.476386128198500103e+01,-6.059158739401027560e+00,-8.926899003889410267e+00,2.465480745316017419e+01
-6.448114251557883314e+00,-8.768520476734011027e+00,2.465930069199220043e+01,-6.332138356519863009e+00,-8.737104999925939808e+00,2.453956517309416085e+01
-6.668929908961206188e+00,-8.574811825080740135e+00,2.456834173529450993e+01,-6.563333359314128757e+00,-8.553757238294927845e+00,2.443920279771555215e+01
-6.850298396803930601e+00,-8.385420630018710852e+00,2.448613510631341228e+01,-6.752963897539302707e+00,-8.375433194544164905e+00,2.434914514899719507e+01
-6.996384466322232321e+00,-8.200686942255568823e+00,2.440863575596668156e+01,-6.906214040471240878e+00,-8.200224223639814625e+00,2.426694125414360315e+01
-7.110988900688238523e+00,-8.021026300011341092e+00,2.433250991251554751e+01,-7.029035624815151095e+00,-8.031574118044225941e+00,2.418574318022001535e+01
-7.197590334701322590e+00,-7.846933320715196558e+00,2.425505459916536921e+01,-7.124838632298633456e+00,-7.870418670680372486e+00,2.410419086844194680e+01
-7.259383436607868667e+00,-7.678971507741716884e+00,2.417412708694244827e+01,-7.196754623902961612e+00,-7.716571468021719227e+00,2.402054067433346063e+01
-7.299312486427143476e+00,-7.517754832251130281e+00,2.408808205012515558e+01,-7.246921852929517627e+00,-7.570242512132971058e+00,2.393382046103943139e+01
-7.320100006161619710e+00,-7.363925205041658373e+00,2.399571465189111308e+01,-7.278352555586025119e+00,-7.430178704764692554e+00,2.384395176649559289e+01
-7.324270521650040777e+00,-7.218128841494467096e+00,2.389620826607313120e+01,-7.293462130008265376e+00,-7.296470749285070667e+00,2.374992985010612756e+01
-7.314169814012235982e+00,-7.080993653975379942e+00,2.378908597419580673e+01,-7.294705381500534713e+00,-7.169907647278158436e+00,2.365000343054998666e+01
-7.291980187682728598e+00,-6.953109117699211694e+00,2.367416533431328673e+01,-7.283923381823115051e+00,-7.051848213281481037e+00,2.354367193311918527e+01
-7.259732369485421444e+00,-6.835009506141371816e+00,2.355151618850609907e+01,-7.262929586577229202e+00,-6.942762444820253620e+00,2.343121200532186776e+01
-7.219314680002443474e+00,-6.727160953329592630e+00,2.342142146054650098e+01,-7.233552057179622352e+00,-6.842959682550279865e+00,2.331276449293363839e+01
-7.172480100987938201e+00,-6.629952454999669342e+00,2.328434100306351695e+01,-7.197476886096410453e+00,-6.752744983043520222e+00,2.318861454457510263e+01
-7.120851813876579506e+00,-6.543690656433197361e+00,2.314087859758786792e+01,-7.156190231326036155e+00,-6.672304052021353016e+00,2.305894368619192392e+01
-7.065927715231373973e+00,-6.468598082344327871e+00,2.299175220600039538e+01,-7.111041832598857582e+00,-6.601776774134485493e+00,2.292407887906301767e+01
-7.009084334041760123e+00,-6.404814334955643673e+00,2.283776753307298790e+01,-7.063320644083432853e+00,-6.541373743768780002e+00,2.278456201881635934e+01
-6.951580490253727262e+00,-6.352399711937489535e+00,2.267979490070924697e+01,-7.014227185281924903e+00,-6.491294610407202015e+00,2.264104562730062753e+01
-6.894560949437209096e+00,-6.311340667413412930e+00,2.251874936686601814e+01,-6.964869901421479881e+00,-6.451698179449884663e+00,2.249426558346021920e+01
-6.839060249349119935e+00,-6.281556547761598885e+00,2.235557395518917545e+01,-6.916268955799750984e+00,-6.422695993538944492e+00,2.234502865106333047e+01
-6.786006803346797511e+00,-6.262907070550765454e+00,2.219122580173766224e+01,-6.869361426564864814e+00,-6.404347808193413982e+00,2.219420139223802835e+01
-6.736227325024595203e+00,-6.255200071185416100e+00,2.202666497692964143e+01,-6.825002450379543006e+00,-6.396657146606592903e+00,2.204269946843851358e+01
-6.690451568981123920e+00,-6.258199110075013394e+00,2.186284570598697030e+01,-6.783845204743556678e+00,-6.399109274707733164e+00,2.189185750216711313e+01
-6.649317344360471616e+00,-6.271630606865757684e+00,2.170070968990330940e+01,-6.746889863046817482e+00,-6.411350948363541136e+00,2.174282647401560098e+01
-6.613375730203630454e+00,-6.295190242231179845e+00,2.154118122026516247e+01,-6.714655727031640708e+00,-6.433245805650948057e+00,2.159648266166914254e+01
-6.583096403704451482e+00,-6.328548437969508278e+00,2.138516378324196765e+01,-6.687600783887319267e+00,-6.464603239297865400e+00,2.145370352000463754e+01
-6.558872982915199934e+00,-6.371354790018082248e+00,2.123353785843307406e+01,-6.666121909278444946e+00,-6.505179328471420774e+00,2.131535964936483651e+01
-6.541028282883628364e+00,-6.423241384908178198e+00,2.108715963462017484e+01,-6.650555615196935833e+00,-6.554676064848898420e+00,2.118230700225103647e+01
-6.529819387205039405e+00,-6.483824977534353273e+00,2.094686038456467969e+01,-6.641178626450709999e+00,-6.612742961943148146e+00,2.105538004369009286e+01
-6.525442444194753833e+00,-6.552708047036172267e+00,2.081344626285108745e+01,-6.638243686989881098e+00,-6.678739266097544203e+00,2.093540984869468957e+01
-6.528037107125150840e+00,-6.629478778774677394e+00,2.068769831283786687e+01,-6.641973495134152472e+00,-6.751610146462915907e+00,2.082321798533666879e+01
-6.537690550203499207e+00,-6.713710044889854345e+00,2.057037248988672218e+01,-6.652325560920871794e+00,-6.831019365787504682e+00,2.071892198652494699e+01
-6.554441005366589579e+00,-6.804957475022462177e+00,2.046219952746786674e+01,-6.669262475916184485e+00,-6.916587793827055464e+00,2.062306851625908166e+01
-6.578280778910216675e+00,-6.902756723833614494e+00,2.036388449013790947e+01,-6.692722668522037566e+00,-7.007894450426100263e+00,2.053628130734432489e+01
-6.609158721018990157e+00,-7.006620054303021483e+00,2.027610587275723830e+01,-6.722713533439673483e+00,-7.104467132687567243e+00,2.045909964770544320e+01
-6.646982135147631254e+00,-7.116032366683135990e+00,2.019951411894891891e+01,-6.759123533614911139e+00,-7.205813848972319136e+00,2.039204602420795709e+01
-6.691618127806129301e+00,-7.230446813531112404e+00,2.013472944424323430e+01,-6.801779821165837348e+00,-7.311414355039595137e+00,2.033559930056799203e+01
-6.742894412611433630e+00,-7.349280152335332161e+00,2.008233886134705415e+01,-6.850475761690177023e+00,-7.420718663930891523e+00,2.029018157452810556e+01
-6.800599595567909716e+00,-7.471907999565663872e+00,2.004289231743745958e+01,-6.904971681185998023e+00,-7.533294485509394178e+00,2.025633566558826715e+01
-6.864482981563345909e+00,-7.597660163905639585e+00,2.001689786734561594e+01,-6.965008407481946051e+00,-7.649032877385614881e+00,2.023499758460093290e+01
-6.934253955177993589e+00,-7.725816252068093526e+00,2.000481582310449724e+01,-7.030271239229477942e+00,-7.766823546588419447e+00,2.022685028158593923e+01
-7.009581002255798055e+00,-7.855601757715433564e+00,2.000705184076885246e+01,-7.100659869262017310e+00,-7.885539272427557478e+00,2.023247263871598989e+01
-7.090090452397226350e+00,-7.986184861992032147e+00,2.002394893086544769e+01,-7.175768792279995978e+00,-8.004341022670267591e+00,2.025197023444343358e+01
-7.175365036650291906e+00,-8.116674192012945710e+00,2.005577841041970899e+01,-7.255150273093022406e+00,-8.122380593419073591e+00,2.028535316430497915e+01
-7.264942369147490808e+00,-8.246117799887883848e+00,2.010272985320683858e+01,-7.338334113010205328e+00,-8.238697843253611097e+00,2.033254715346265584e+01
-7.358313476075323933e+00,-8.373503637585971049e+00,2.016490014140973130e+01,-7.424918934353627264e+00,-8.351559416949747572e+00,2.039351036690641195e+01
-7.454921509820080949e+00,-8.497761809810345568e+00,2.024228177656346972e+01,-7.514204002567566931e+00,-8.460471415519712934e+00,2.046823292516637594e+01
-7.554160799867904785e+00,-8.617768885286677616e+00,2.033475067031300654e+01,-7.605572014697827399e+00,-8.564417773485182295e+00,2.055625883780885488e+01
-7.655376404296568182e+00,-8.732354533386830653e+00,2.044205370517670062e+01,-7.698367289849556983e+00,-8.662411847710608015e+00,2.065701692842412740e+01
-7.757864335506120312e+00,-8.840310724543163801e+00,2.056379643036844840e+01,-7.791901811608113348e+00,-8.753505462408064375e+00,2.076982447796035558e+01
-7.860872640002858347e+00,-8.940403686242971659e+00,2.069943133489904596e+01,-7.885026186355389655e+00,-8.837248066067694197e+00,2.089478212140966207e+01
-7.963603513190682825e+00,-9.031388738662691651e+00,2.084824721558148042e+01,-7.977013870724476874e+00,-8.912795351445673475e+00,2.103112260543275625e+01
-8.065216624709663051e+00,-9.112028043089203777e+00,2.100936022589191055e+01,-8.067206635721959174e+00,-8.979271838068960676e+00,2.117781154357362539e+01
-8.164833816311205084e+00,-9.181111181269198340e+00,2.118170724639589864e+01,-8.154930069693364203e+00,-9.035869223624466429e+00,2.133371252857614309e+01
-8.261545311054019791e+00,-9.237478345530680812e+00,2.136404225117484046e+01,-8.239500879892148077e+00,-9.081854974478481779e+00,2.149759357713628560e+01
-8.354417538447403757e+00,-9.280045760955690781e+00,2.155493634935139724e+01,-8.320321380742825568e+00,-9.116254550963638792e+00,2.166843324445653707e+01
-8.442502634171848541e+00,-9.307832787723306467e+00,2.175278214843451607e+01,-8.396925530978478491e+00,-9.137550863996146688e+00,2.184566081606317312e+01
-8.524849614909189910e+00,-9.319989972583323734e+00,2.195580300968282828e+01,-8.468430801876820624e+00,-9.145318500790743599e+00,2.202729491435457021e+01
-8.600517159196355621e+00,-9.315827144794901926e+00,2.216206763981058359e+01,-8.533971875556744635e+00,-9.139289869554339418e+00,2.221112612925935537e+01
-8.668587845700876926e+00,-9.294840497892213449e+00,2.236951028593090740e+01,-8.592804968007840216e+00,-9.119352430664001474e+00,2.239531558298040181e+01
-8.728183613715035705e+00,-9.256737480251501893e+00,2.257595657355017238e+01,-8.644119169213809073e+00,-9.084580291621385584e+00,2.257824147783685476e+01
-8.778482121039312247e+00,-9.201458251121188425e+00,2.277915475761065878e+01,-8.687024861224927008e+00,-9.033654779754577646e+00,2.275829916738439351e+01
-8.818733587018227738e+00,-9.129192459904370338e+00,2.297681185647964597e+01,-8.720859035500325263e+00,-8.966927223466335306e+00,2.293319628678727895e+01
-8.848277629509254893e+00,-9.040390187294379487e+00,2.316663382633341328e+01,-8.745031026774086058e+00,-8.885497883521018991e+00,2.310097370587754995e+01
-8.866559540789481275e+00,-8.935766054382455081e+00,2.334636863119618866e+01,-8.759137587272562087e+00,-8.790045127831398020e+00,2.325964585982728750e+01
-8.873145405639272454e+00,-8.816295759989136727e+00,2.351385079764272490e+01,-8.762844936107285321e+00,-8.681495160423217783e+00,2.340727117203641683e+01
-8.867735451235093436e+00,-8.683204638655052321e+00,2.366704583921586291e+01,-8.755899759125895798e+00,-8.561080165766178141e+00,2.354203821264673024e+01
-8.850175037782946674e+00,-8.537948224459650959e+00,2.380409281803450128e+01,-8.738187214476056397e+00,-8.430181615613399515e+00,2.366227057122159749e+01
-8.820462753660068600e+00,-8.382185233344188191e+00,2.392334329852187125e+01,-8.709719065693207085e+00,-8.290294863842426309e+00,2.376640337996650487e+01
-8.778755169133008351e+00,-8.217743806765856363e+00,2.402339505095851280e+01,-8.670484650996513665e+00,-8.142797776125370035e+00,2.385250614874530584e+01
-8.725367925361744881e+00,-8.046582256869262650e+00,2.410311908042158535e+01,-8.620797075447626412e+00,-7.989506908319889078e+00,2.391945442848373204e+01
-8.660772984183827461e+00,-7.870745883063397841e+00,2.416167887788482460e+01,-8.561112508294172585e+00,-7.832393490336833963e+00,2.396644396253395826e+01
-8.585592030173454958e+00,-7.692321661801281074e+00,2.419854119214549826e+01,-8.492031708476133645e+00,-7.674256273172794351e+00,2.399388863437343389e+01
-8.500586188743238125e+00,-7.513392723888673963e+00,2.421347807228173110e+01,-8.414350926992483437e+00,-7.516967960260807047e+00,2.400145425612572581e+01
-8.406642390644016416e+00,-7.335994516601252791e+00,2.420656039355824873e+01,-8.329388447222299874e+00,-7.360820033214984903e+00,2.399048162496183068e+01
-8.304756862330423317e+00,-7.162074403831969249e+00,2.417814351695815134e+01,-8.238026209292002022e+00,-7.207262941263614664e+00,2.396120021922979504e+01
-8.196016342873564398e+00,-6.993456201396656802e+00,2.412884610898862547e+01,-8.141157522913999856e+00,-7.057859667204319010e+00,2.391387586353812367e+01
-8.081577713410268871e+00,-6.831810801858116733e+00,2.405952343650706382e+01,-8.039667226490564644e+00,-6.914268024824558267e+00,2.384921320585999638e+01
-7.962646769689686543e+00,-6.678633646191794782e+00,2.397123663355382561e+01,-7.934143468854017556e+00,-6.778434254787860880e+00,2.376881556271109730e+01
-7.840456870824818125e+00,-6.535229383660396962e+00,2.386521950750626075e+01,-7.825723081943579018e+00,-6.651666083000598917e+00,2.367348111479077488e+01
-7.716248160077533669e+00,-6.402703660505895122e+00,2.374284441540146773e+01,-7.715559922275133431e+00,-6.535180584155021677e+00,2.356415798573289067e+01
-7.591247981637047282e+00,-6.281961621751081637e+00,2.360558861259929486e+01,-7.604814373073168099e+00,-6.430090740881858835e+00,2.344193399010691792e+01
-7.466653018414399767e+00,-6.173712420294158676e+00,2.345500227640868829e+01,-7.494451157865114510e+00,-6.335894607566295633e+00,2.330833542405162007e+01
-7.343613558745782477e+00,-6.078478816524785167e+00,2.329267916174433140e+01,-7.385331414756365120e+00,-6.252223305962978372e+00,2.316480720101390034e+01
-7.223220173839176361e+00,-5.996610823955914604e+00,2.312023057952696803e+01,-7.278414063272066414e+00,-6.179639228247104654e+00,2.301239372848067433e+01
-7.106492961580910261e+00,-5.928302308062729509e+00,2.293926312424259351e+01,-7.174736313638277352e+00,-6.118472867272792826e+00,2.285196135996375233e+01
-6.994373393515486370e+00,-5.873609466766879450e+00,2.275136033339560626e+01,-7.075031697866506875e+00,-6.069093630276618967e+00,2.268471556960139424e+01
-6.887718696336271762e+00,-5.832470197960073932e+00,2.255806825175213604e+01,-6.979861289379186928e+00,-6.031594291888175974e+00,2.251136176346335560e+01
-6.787298611109547686e+00,-5.804723476461704834e+00,2.236088470494135194e+01,-6.889945834991522133e+00,-6.005914098210631380e+00,2.233341157494578511e+01
-6.693794304858622368e+00,-5.790128004233093151e+00,2.216125196274384734e+01,-6.806152120348997414e+00,-5.991540534980593691e+00,2.215286684094462544e+01
-6.607799160525345883e+00,-5.788379549385545886e+00,2.196055239065496778e+01,-6.728968255338259041e+00,-5.988645437965168128e+00,2.197096732317004353e+01
-6.529821141780254301e+00,-5.799126539785087076e+00,2.176010664444851983e+01,-6.658852040884085000e+00,-5.997319971071554789e+00,2.178896099387202412e+01
-6.460286416717889502e+00,-5.821983616990292099e+00,2.156117395001070136e+01,-6.596225850400514901e+00,-6.017575013311578402e+00,2.160809657035861164e+01
-6.399543926538812322e+00,-5.856542979876500965e+00,2.136495402239245323e+01,-6.541472818818874657e+00,-6.049340772302819857e+00,2.142961496172938496e+01
-6.347870598952059851e+00,-5.902383451269726855e+00,2.117259020661049362e+01,-6.494932536152191460e+00,-6.092467936547471652e+00,2.125474222062621266e+01
-6.305476928260739911e+00,-5.959077284137053176e+00,2.098517346162787334e+01,-6.456897962954826653e+00,-6.146728138299657473e+00,2.108468200324568897e+01
-6.272512672126819844e+00,-6.026194786985737295e+00,2.080374685258753331e+01,-6.427792299655266106e+00,-6.210598314972592959e+00,2.092073810158763081e+01
-6.249072446382081480e+00,-6.103306892963132668e+00,2.062931026035464654e+01,-6.407715626177377999e+00,-6.283434646995736728e+00,2.076400229393038899e+01
-6.235201031904850311e+00,-6.189985826345449915e+00,2.046282505852597566e+01,-6.396631903131492436e+00,-6.364942337246610293e+00,2.061538477300200611e+01
-6.230898239905803493e+00,-6.285804036670582740e+00,2.030521854415625072e+01,-6.394402769044972956e+00,-6.454786154301835666e+00,2.047503207682166249e+01
-6.236123212790431580e+00,-6.390331577829384102e+00,2.015738793833976672e+01,-6.400854807929135859e+00,-6.552424083324147830e+00,2.034386031387839466e+01
-6.250798066328450808e+00,-6.503132110004641753e+00,2.002020379603936817e+01,-6.415901101776398718e+00,-6.657467479677869449e+00,2.022272074280772358e+01
-6.274810804759786365e+00,-6.623757699234441354e+00,1.989451268133954898e+01,-6.439425788470543921e+00,-6.769475783081723819e+00,2.011241170822177082e+01
-6.308017463605230191e+00,-6.751742585074953062e+00,1.978113897522866083e+01,-6.471411000587977469e+00,-6.887942517967893252e+00,2.001362984685692936e+01
-6.350243455477093235e+00,-6.886596083515148514e+00,1.968088568903304036e+01,-6.511680997558869421e+00,-7.012337106140329013e+00,1.992706021724734455e+01
-6.401284112442764851e+00,-7.027794791784825357e+00,1.959453415893118589e+01,-6.560017015435732901e+00,-7.142087655933572421e+00,1.985332784114871174e+01
-6.460904434965653031e+00,-7.174774265498157888e+00,1.952284249696745277e+01,-6.616165093728341162e+00,-7.276582199009133944e+00,1.979299148602876812e+01
-6.528838072713702978e+00,-7.326920347860841787e+00,1.946654267323859244e+01,-6.679837040253914893e+00,-7.415484967501832614e+00,1.974692838324699551e+01
-6.604785577222392234e+00,-7.483560346278529174e+00,1.942633610419123258e+01,-6.750737234600819647e+00,-7.558587136538697848e+00,1.971618747210595757e+01
-6.688411981182697197e+00,-7.643954274118012648e+00,1.940288762517086596e+01,-6.828551672049798071e+00,-7.705017733247949252e+00,1.970107885880861431e+01
-6.779343774634154052e+00,-7.807286404666224477e+00,1.939681773361249384e+01,-6.912933945306576788e+00,-7.853963556559754977e+00,1.970187132369028404e+01
-6.877165365164581878e+00,-7.972657420104041215e+00,1.940869300484637350e+01,-7.003483920940198004e+00,-8.004602211387826571e+00,1.971877941425191239e+01
-6.981415127842757862e+00,-8.139077479587520259e+00,1.943901460784404378e+01,-7.099538899608887732e+00,-8.155235874326898227e+00,1.975256800214992836e+01
